data_amount,learning_rate,num_filters,dense_unit,batch_size,epochs,accuracy
3133,0.001,32,256,32,250,0.8963317275047302
3133,0.001,32,256,32,500,0.8883572816848755
3133,0.001,32,256,64,250,0.8835725784301758
3133,0.001,32,256,64,500,0.8819776773452759
3133,0.001,32,256,128,250,0.8899521827697754
3133,0.001,32,256,128,500,0.8899521827697754
3133,0.001,32,512,32,250,0.8867623805999756
3133,0.001,32,512,32,500,0.8963317275047302
3133,0.001,32,512,64,250,0.8867623805999756
3133,0.001,32,512,64,500,0.8883572816848755
3133,0.001,32,512,128,250,0.8947368264198303
3133,0.001,32,512,128,500,0.8867623805999756
3133,0.001,64,256,32,250,0.8931419253349304
3133,0.001,64,256,32,500,0.8899521827697754
3133,0.001,64,256,64,250,0.8931419253349304
3133,0.001,64,256,64,500,0.8947368264198303
3133,0.001,64,256,128,250,0.9011164307594299
3133,0.001,64,256,128,500,0.89952152967453
3133,0.001,64,512,32,250,0.8867623805999756
3133,0.001,64,512,32,500,0.8979266285896301
3133,0.001,64,512,64,250,0.8899521827697754
3133,0.001,64,512,64,500,0.8947368264198303
3133,0.001,64,512,128,250,0.8851674795150757
3133,0.001,64,512,128,500,0.89952152967453
3133,0.001,128,256,32,250,0.8947368264198303
3133,0.001,128,256,32,500,0.8979266285896301
3133,0.001,128,256,64,250,0.8979266285896301
3133,0.001,128,256,64,500,0.9106857776641846
3133,0.001,128,256,128,250,0.9011164307594299
3133,0.001,128,256,128,500,0.8979266285896301
3133,0.001,128,512,32,250,0.9011164307594299
3133,0.001,128,512,32,500,0.89952152967453
3133,0.001,128,512,64,250,0.8931419253349304
3133,0.001,128,512,64,500,0.8947368264198303
3133,0.001,128,512,128,250,0.8963317275047302
3133,0.001,128,512,128,500,0.8963317275047302
3133,0.0001,32,256,32,250,0.8628389239311218
3133,0.0001,32,256,32,500,0.8740031719207764
3133,0.0001,32,256,64,250,0.880382776260376
3133,0.0001,32,256,64,500,0.8660287261009216
3133,0.0001,32,256,128,250,0.8692185282707214
3133,0.0001,32,256,128,500,0.8676236271858215
3133,0.0001,32,512,32,250,0.8708133697509766
3133,0.0001,32,512,32,500,0.8819776773452759
3133,0.0001,32,512,64,250,0.8771929740905762
3133,0.0001,32,512,64,500,0.859649121761322
3133,0.0001,32,512,128,250,0.8740031719207764
3133,0.0001,32,512,128,500,0.8724082708358765
3133,0.0001,64,256,32,250,0.8883572816848755
3133,0.0001,64,256,32,500,0.8931419253349304
3133,0.0001,64,256,64,250,0.8787878751754761
3133,0.0001,64,256,64,500,0.8963317275047302
3133,0.0001,64,256,128,250,0.8819776773452759
3133,0.0001,64,256,128,500,0.8867623805999756
3133,0.0001,64,512,32,250,0.8883572816848755
3133,0.0001,64,512,32,500,0.8931419253349304
3133,0.0001,64,512,64,250,0.8787878751754761
3133,0.0001,64,512,64,500,0.8851674795150757
3133,0.0001,64,512,128,250,0.8724082708358765
3133,0.0001,64,512,128,500,0.8740031719207764
3133,0.0001,128,256,32,250,0.9043062329292297
3133,0.0001,128,256,32,500,0.8963317275047302
3133,0.0001,128,256,64,250,0.8915470242500305
3133,0.0001,128,256,64,500,0.8915470242500305
3133,0.0001,128,256,128,250,0.8915470242500305
3133,0.0001,128,256,128,500,0.8931419253349304
3133,0.0001,128,512,32,250,0.8979266285896301
3133,0.0001,128,512,32,500,0.9011164307594299
3133,0.0001,128,512,64,250,0.8899521827697754
3133,0.0001,128,512,64,500,0.8963317275047302
3133,0.0001,128,512,128,250,0.8931419253349304
3133,0.0001,128,512,128,500,0.8867623805999756
3133,1e-05,32,256,32,250,0.8181818127632141
3133,1e-05,32,256,32,500,0.8421052694320679
3133,1e-05,32,256,64,250,0.8245614171028137
3133,1e-05,32,256,64,500,0.8628389239311218
3133,1e-05,32,256,128,250,0.8580542206764221
3133,1e-05,32,256,128,500,0.8468899726867676
3133,1e-05,32,512,32,250,0.8213716149330139
3133,1e-05,32,512,32,500,0.8421052694320679
3133,1e-05,32,512,64,250,0.840510368347168
3133,1e-05,32,512,64,500,0.8421052694320679
3133,1e-05,32,512,128,250,0.8740031719207764
3133,1e-05,32,512,128,500,0.8532695174217224
3133,1e-05,64,256,32,250,0.8532695174217224
3133,1e-05,64,256,32,500,0.8676236271858215
3133,1e-05,64,256,64,250,0.8612440228462219
3133,1e-05,64,256,64,500,0.8484848737716675
3133,1e-05,64,256,128,250,0.8724082708358765
3133,1e-05,64,256,128,500,0.8692185282707214
3133,1e-05,64,512,32,250,0.8468899726867676
3133,1e-05,64,512,32,500,0.8532695174217224
3133,1e-05,64,512,64,250,0.8437001705169678
3133,1e-05,64,512,64,500,0.8468899726867676
3133,1e-05,64,512,128,250,0.8628389239311218
3133,1e-05,64,512,128,500,0.8532695174217224
3133,1e-05,128,256,32,250,0.8660287261009216
3133,1e-05,128,256,32,500,0.8755980730056763
3133,1e-05,128,256,64,250,0.8740031719207764
3133,1e-05,128,256,64,500,0.8755980730056763
3133,1e-05,128,256,128,250,0.8787878751754761
3133,1e-05,128,256,128,500,0.8755980730056763
3133,1e-05,128,512,32,250,0.8660287261009216
3133,1e-05,128,512,32,500,0.8708133697509766
3133,1e-05,128,512,64,250,0.8676236271858215
3133,1e-05,128,512,64,500,0.8771929740905762
3133,1e-05,128,512,128,250,0.8787878751754761
3133,1e-05,128,512,128,500,0.8692185282707214
