data_amount,learning_rate,num_filters,dense_unit,batch_size,epochs,accuracy
6060,0.001,32,256,32,250,0.8646864891052246
6060,0.001,32,256,32,500,0.8721122145652771
6060,0.001,32,256,64,250,0.8729373216629028
6060,0.001,32,256,64,500,0.8721122145652771
6060,0.001,32,256,128,250,0.8688119053840637
6060,0.001,32,256,128,500,0.8737623691558838
6060,0.001,32,512,32,250,0.8638613820075989
6060,0.001,32,512,32,500,0.8630362749099731
6060,0.001,32,512,64,250,0.8696369528770447
6060,0.001,32,512,64,500,0.8745874762535095
6060,0.001,32,512,128,250,0.8729373216629028
6060,0.001,32,512,128,500,0.8638613820075989
6060,0.001,64,256,32,250,0.8696369528770447
6060,0.001,64,256,32,500,0.8745874762535095
6060,0.001,64,256,64,250,0.8729373216629028
6060,0.001,64,256,64,500,0.8795379400253296
6060,0.001,64,256,128,250,0.8737623691558838
6060,0.001,64,256,128,500,0.8902640342712402
6060,0.001,64,512,32,250,0.8795379400253296
6060,0.001,64,512,32,500,0.8770626783370972
6060,0.001,64,512,64,250,0.8795379400253296
6060,0.001,64,512,64,500,0.8795379400253296
6060,0.001,64,512,128,250,0.8696369528770447
6060,0.001,64,512,128,500,0.8671616911888123
6060,0.001,128,256,32,250,0.8745874762535095
6060,0.001,128,256,32,500,0.8795379400253296
6060,0.001,128,256,64,250,0.8787128925323486
6060,0.001,128,256,64,500,0.8836633563041687
6060,0.001,128,256,128,250,0.8902640342712402
6060,0.001,128,256,128,500,0.8910890817642212
6060,0.001,128,512,32,250,0.8778877854347229
6060,0.001,128,512,32,500,0.8754125237464905
6060,0.001,128,512,64,250,0.8853135108947754
6060,0.001,128,512,64,500,0.882013201713562
6060,0.001,128,512,128,250,0.8803630471229553
6060,0.001,128,512,128,500,0.882013201713562
6060,0.0001,32,256,32,250,0.8490098714828491
6060,0.0001,32,256,32,500,0.8514851331710815
6060,0.0001,32,256,64,250,0.8473597168922424
6060,0.0001,32,256,64,500,0.8415841460227966
6060,0.0001,32,256,128,250,0.8292078971862793
6060,0.0001,32,256,128,500,0.8349835276603699
6060,0.0001,32,512,32,250,0.8457095623016357
6060,0.0001,32,512,32,500,0.8556105494499207
6060,0.0001,32,512,64,250,0.8457095623016357
6060,0.0001,32,512,64,500,0.8399339914321899
6060,0.0001,32,512,128,250,0.8217821717262268
6060,0.0001,32,512,128,500,0.830033004283905
6060,0.0001,64,256,32,250,0.8688119053840637
6060,0.0001,64,256,32,500,0.8663366436958313
6060,0.0001,64,256,64,250,0.8696369528770447
6060,0.0001,64,256,64,500,0.8696369528770447
6060,0.0001,64,256,128,250,0.8580858111381531
6060,0.0001,64,256,128,500,0.8580858111381531
6060,0.0001,64,512,32,250,0.8671616911888123
6060,0.0001,64,512,32,500,0.8671616911888123
6060,0.0001,64,512,64,250,0.8613861203193665
6060,0.0001,64,512,64,500,0.8729373216629028
6060,0.0001,64,512,128,250,0.8580858111381531
6060,0.0001,64,512,128,500,0.8580858111381531
6060,0.0001,128,256,32,250,0.8762376308441162
6060,0.0001,128,256,32,500,0.8836633563041687
6060,0.0001,128,256,64,250,0.8729373216629028
6060,0.0001,128,256,64,500,0.8778877854347229
6060,0.0001,128,256,128,250,0.8671616911888123
6060,0.0001,128,256,128,500,0.8754125237464905
6060,0.0001,128,512,32,250,0.8762376308441162
6060,0.0001,128,512,32,500,0.8737623691558838
6060,0.0001,128,512,64,250,0.8721122145652771
6060,0.0001,128,512,64,500,0.8795379400253296
6060,0.0001,128,512,128,250,0.8729373216629028
6060,0.0001,128,512,128,500,0.8770626783370972
6060,1e-05,32,256,32,250,0.8102310299873352
6060,1e-05,32,256,32,500,0.8102310299873352
6060,1e-05,32,256,64,250,0.8061056137084961
6060,1e-05,32,256,64,500,0.8135313391685486
6060,1e-05,32,256,128,250,0.787953794002533
6060,1e-05,32,256,128,500,0.7970296740531921
6060,1e-05,32,512,32,250,0.8143564462661743
6060,1e-05,32,512,32,500,0.8209571242332458
6060,1e-05,32,512,64,250,0.8036303520202637
6060,1e-05,32,512,64,500,0.8003300428390503
6060,1e-05,32,512,128,250,0.7937293648719788
6060,1e-05,32,512,128,500,0.8003300428390503
6060,1e-05,64,256,32,250,0.8259075880050659
6060,1e-05,64,256,32,500,0.8292078971862793
6060,1e-05,64,256,64,250,0.8226072788238525
6060,1e-05,64,256,64,500,0.816006600856781
6060,1e-05,64,256,128,250,0.8201320171356201
6060,1e-05,64,256,128,500,0.8176567554473877
6060,1e-05,64,512,32,250,0.8250824809074402
6060,1e-05,64,512,32,500,0.8267326951026917
6060,1e-05,64,512,64,250,0.8242574334144592
6060,1e-05,64,512,64,500,0.8275577425956726
6060,1e-05,64,512,128,250,0.8110560774803162
6060,1e-05,64,512,128,500,0.8201320171356201
6060,1e-05,128,256,32,250,0.8432343006134033
6060,1e-05,128,256,32,500,0.8481848239898682
6060,1e-05,128,256,64,250,0.8267326951026917
6060,1e-05,128,256,64,500,0.8465346693992615
6060,1e-05,128,256,128,250,0.8267326951026917
6060,1e-05,128,256,128,500,0.8250824809074402
6060,1e-05,128,512,32,250,0.8448845148086548
6060,1e-05,128,512,32,500,0.8572607040405273
6060,1e-05,128,512,64,250,0.8325082659721375
6060,1e-05,128,512,64,500,0.8424092531204224
6060,1e-05,128,512,128,250,0.8217821717262268
6060,1e-05,128,512,128,500,0.8292078971862793
