data_amount,learning_rate,num_filters,dense_unit,batch_size,epochs,accuracy
1852,0.001,32,256,32,250,0.8867924809455872
1852,0.001,32,256,32,500,0.8921833038330078
1852,0.001,32,256,64,250,0.8921833038330078
1852,0.001,32,256,64,500,0.8894878625869751
1852,0.001,32,256,128,250,0.8760107755661011
1852,0.001,32,256,128,500,0.8760107755661011
1852,0.001,32,512,32,250,0.8787062168121338
1852,0.001,32,512,32,500,0.8840970396995544
1852,0.001,32,512,64,250,0.8787062168121338
1852,0.001,32,512,64,500,0.8867924809455872
1852,0.001,32,512,128,250,0.8867924809455872
1852,0.001,32,512,128,500,0.8760107755661011
1852,0.001,64,256,32,250,0.9056603908538818
1852,0.001,64,256,32,500,0.8975741267204285
1852,0.001,64,256,64,250,0.8894878625869751
1852,0.001,64,256,64,500,0.8894878625869751
1852,0.001,64,256,128,250,0.8867924809455872
1852,0.001,64,256,128,500,0.8894878625869751
1852,0.001,64,512,32,250,0.8867924809455872
1852,0.001,64,512,32,500,0.8948786854743958
1852,0.001,64,512,64,250,0.8840970396995544
1852,0.001,64,512,64,500,0.8948786854743958
1852,0.001,64,512,128,250,0.8814015984535217
1852,0.001,64,512,128,500,0.9029649496078491
1852,0.001,128,256,32,250,0.9002695679664612
1852,0.001,128,256,32,500,0.8814015984535217
1852,0.001,128,256,64,250,0.8894878625869751
1852,0.001,128,256,64,500,0.8867924809455872
1852,0.001,128,256,128,250,0.8733153343200684
1852,0.001,128,256,128,500,0.8814015984535217
1852,0.001,128,512,32,250,0.8814015984535217
1852,0.001,128,512,32,500,0.8921833038330078
1852,0.001,128,512,64,250,0.8894878625869751
1852,0.001,128,512,64,500,0.8921833038330078
1852,0.001,128,512,128,250,0.8760107755661011
1852,0.001,128,512,128,500,0.8814015984535217
1852,0.0001,32,256,32,250,0.8652291297912598
1852,0.0001,32,256,32,500,0.8840970396995544
1852,0.0001,32,256,64,250,0.8598382472991943
1852,0.0001,32,256,64,500,0.8571428656578064
1852,0.0001,32,256,128,250,0.8436657786369324
1852,0.0001,32,256,128,500,0.849056601524353
1852,0.0001,32,512,32,250,0.8679245114326477
1852,0.0001,32,512,32,500,0.8760107755661011
1852,0.0001,32,512,64,250,0.8463611602783203
1852,0.0001,32,512,64,500,0.862533688545227
1852,0.0001,32,512,128,250,0.8436657786369324
1852,0.0001,32,512,128,500,0.8652291297912598
1852,0.0001,64,256,32,250,0.8733153343200684
1852,0.0001,64,256,32,500,0.8814015984535217
1852,0.0001,64,256,64,250,0.8706199526786804
1852,0.0001,64,256,64,500,0.8733153343200684
1852,0.0001,64,256,128,250,0.8517520427703857
1852,0.0001,64,256,128,500,0.8652291297912598
1852,0.0001,64,512,32,250,0.8840970396995544
1852,0.0001,64,512,32,500,0.8787062168121338
1852,0.0001,64,512,64,250,0.8679245114326477
1852,0.0001,64,512,64,500,0.8814015984535217
1852,0.0001,64,512,128,250,0.8517520427703857
1852,0.0001,64,512,128,500,0.8787062168121338
1852,0.0001,128,256,32,250,0.8840970396995544
1852,0.0001,128,256,32,500,0.8948786854743958
1852,0.0001,128,256,64,250,0.8921833038330078
1852,0.0001,128,256,64,500,0.8894878625869751
1852,0.0001,128,256,128,250,0.8706199526786804
1852,0.0001,128,256,128,500,0.8840970396995544
1852,0.0001,128,512,32,250,0.8894878625869751
1852,0.0001,128,512,32,500,0.8921833038330078
1852,0.0001,128,512,64,250,0.8840970396995544
1852,0.0001,128,512,64,500,0.8921833038330078
1852,0.0001,128,512,128,250,0.8867924809455872
1852,0.0001,128,512,128,500,0.8652291297912598
1852,1e-05,32,256,32,250,0.8382749557495117
1852,1e-05,32,256,32,500,0.849056601524353
1852,1e-05,32,256,64,250,0.835579514503479
1852,1e-05,32,256,64,500,0.8409703373908997
1852,1e-05,32,256,128,250,0.8409703373908997
1852,1e-05,32,256,128,500,0.8274932503700256
1852,1e-05,32,512,32,250,0.849056601524353
1852,1e-05,32,512,32,500,0.8328840732574463
1852,1e-05,32,512,64,250,0.822102427482605
1852,1e-05,32,512,64,500,0.8571428656578064
1852,1e-05,32,512,128,250,0.8247978687286377
1852,1e-05,32,512,128,500,0.8274932503700256
1852,1e-05,64,256,32,250,0.8301886916160583
1852,1e-05,64,256,32,500,0.8382749557495117
1852,1e-05,64,256,64,250,0.8409703373908997
1852,1e-05,64,256,64,500,0.8463611602783203
1852,1e-05,64,256,128,250,0.8247978687286377
1852,1e-05,64,256,128,500,0.8409703373908997
1852,1e-05,64,512,32,250,0.835579514503479
1852,1e-05,64,512,32,500,0.8517520427703857
1852,1e-05,64,512,64,250,0.835579514503479
1852,1e-05,64,512,64,500,0.835579514503479
1852,1e-05,64,512,128,250,0.8301886916160583
1852,1e-05,64,512,128,500,0.8301886916160583
1852,1e-05,128,256,32,250,0.862533688545227
1852,1e-05,128,256,32,500,0.8598382472991943
1852,1e-05,128,256,64,250,0.8652291297912598
1852,1e-05,128,256,64,500,0.8598382472991943
1852,1e-05,128,256,128,250,0.835579514503479
1852,1e-05,128,256,128,500,0.8409703373908997
1852,1e-05,128,512,32,250,0.8598382472991943
1852,1e-05,128,512,32,500,0.8571428656578064
1852,1e-05,128,512,64,250,0.849056601524353
1852,1e-05,128,512,64,500,0.8598382472991943
1852,1e-05,128,512,128,250,0.8301886916160583
1852,1e-05,128,512,128,500,0.849056601524353
