data_amount,learning_rate,num_filters,dense_unit,batch_size,epochs,accuracy
4499,0.001,32,256,32,250,0.8577777743339539
4499,0.001,32,256,32,500,0.8600000143051147
4499,0.001,32,256,64,250,0.8488888740539551
4499,0.001,32,256,64,500,0.8644444346427917
4499,0.001,32,256,128,250,0.852222204208374
4499,0.001,32,256,128,500,0.855555534362793
4499,0.001,32,512,32,250,0.8588888645172119
4499,0.001,32,512,32,500,0.8622221946716309
4499,0.001,32,512,64,250,0.8611111044883728
4499,0.001,32,512,64,500,0.8677777647972107
4499,0.001,32,512,128,250,0.855555534362793
4499,0.001,32,512,128,500,0.8711110949516296
4499,0.001,64,256,32,250,0.8600000143051147
4499,0.001,64,256,32,500,0.8755555748939514
4499,0.001,64,256,64,250,0.8755555748939514
4499,0.001,64,256,64,500,0.8644444346427917
4499,0.001,64,256,128,250,0.8655555844306946
4499,0.001,64,256,128,500,0.8655555844306946
4499,0.001,64,512,32,250,0.8711110949516296
4499,0.001,64,512,32,500,0.8733333349227905
4499,0.001,64,512,64,250,0.8766666650772095
4499,0.001,64,512,64,500,0.8677777647972107
4499,0.001,64,512,128,250,0.8733333349227905
4499,0.001,64,512,128,500,0.8622221946716309
4499,0.001,128,256,32,250,0.8622221946716309
4499,0.001,128,256,32,500,0.8700000047683716
4499,0.001,128,256,64,250,0.8622221946716309
4499,0.001,128,256,64,500,0.8666666746139526
4499,0.001,128,256,128,250,0.8744444251060486
4499,0.001,128,256,128,500,0.8688889145851135
4499,0.001,128,512,32,250,0.8700000047683716
4499,0.001,128,512,32,500,0.8677777647972107
4499,0.001,128,512,64,250,0.8711110949516296
4499,0.001,128,512,64,500,0.8688889145851135
4499,0.001,128,512,128,250,0.8622221946716309
4499,0.001,128,512,128,500,0.8700000047683716
4499,0.0001,32,256,32,250,0.8344444632530212
4499,0.0001,32,256,32,500,0.8500000238418579
4499,0.0001,32,256,64,250,0.8222222328186035
4499,0.0001,32,256,64,500,0.8388888835906982
4499,0.0001,32,256,128,250,0.8111110925674438
4499,0.0001,32,256,128,500,0.8222222328186035
4499,0.0001,32,512,32,250,0.8333333134651184
4499,0.0001,32,512,32,500,0.8455555438995361
4499,0.0001,32,512,64,250,0.8222222328186035
4499,0.0001,32,512,64,500,0.8455555438995361
4499,0.0001,32,512,128,250,0.8255555629730225
4499,0.0001,32,512,128,500,0.8088889122009277
4499,0.0001,64,256,32,250,0.8544444441795349
4499,0.0001,64,256,32,500,0.8666666746139526
4499,0.0001,64,256,64,250,0.8577777743339539
4499,0.0001,64,256,64,500,0.855555534362793
4499,0.0001,64,256,128,250,0.8422222137451172
4499,0.0001,64,256,128,500,0.8411111235618591
4499,0.0001,64,512,32,250,0.8644444346427917
4499,0.0001,64,512,32,500,0.8577777743339539
4499,0.0001,64,512,64,250,0.8533333539962769
4499,0.0001,64,512,64,500,0.8566666841506958
4499,0.0001,64,512,128,250,0.847777783870697
4499,0.0001,64,512,128,500,0.8533333539962769
4499,0.0001,128,256,32,250,0.8655555844306946
4499,0.0001,128,256,32,500,0.8711110949516296
4499,0.0001,128,256,64,250,0.8688889145851135
4499,0.0001,128,256,64,500,0.8711110949516296
4499,0.0001,128,256,128,250,0.8611111044883728
4499,0.0001,128,256,128,500,0.8700000047683716
4499,0.0001,128,512,32,250,0.8655555844306946
4499,0.0001,128,512,32,500,0.8766666650772095
4499,0.0001,128,512,64,250,0.8700000047683716
4499,0.0001,128,512,64,500,0.8711110949516296
4499,0.0001,128,512,128,250,0.8655555844306946
4499,0.0001,128,512,128,500,0.8655555844306946
4499,1e-05,32,256,32,250,0.7955555319786072
4499,1e-05,32,256,32,500,0.7955555319786072
4499,1e-05,32,256,64,250,0.7799999713897705
4499,1e-05,32,256,64,500,0.7911111116409302
4499,1e-05,32,256,128,250,0.7599999904632568
4499,1e-05,32,256,128,500,0.7777777910232544
4499,1e-05,32,512,32,250,0.7766666412353516
4499,1e-05,32,512,32,500,0.7900000214576721
4499,1e-05,32,512,64,250,0.7799999713897705
4499,1e-05,32,512,64,500,0.7855555415153503
4499,1e-05,32,512,128,250,0.7699999809265137
4499,1e-05,32,512,128,500,0.7799999713897705
4499,1e-05,64,256,32,250,0.8144444227218628
4499,1e-05,64,256,32,500,0.8088889122009277
4499,1e-05,64,256,64,250,0.804444432258606
4499,1e-05,64,256,64,500,0.8077777624130249
4499,1e-05,64,256,128,250,0.7933333516120911
4499,1e-05,64,256,128,500,0.8055555820465088
4499,1e-05,64,512,32,250,0.8133333325386047
4499,1e-05,64,512,32,500,0.8222222328186035
4499,1e-05,64,512,64,250,0.8055555820465088
4499,1e-05,64,512,64,500,0.8088889122009277
4499,1e-05,64,512,128,250,0.7888888716697693
4499,1e-05,64,512,128,500,0.8111110925674438
4499,1e-05,128,256,32,250,0.8422222137451172
4499,1e-05,128,256,32,500,0.8344444632530212
4499,1e-05,128,256,64,250,0.8199999928474426
4499,1e-05,128,256,64,500,0.8233333230018616
4499,1e-05,128,256,128,250,0.804444432258606
4499,1e-05,128,256,128,500,0.8222222328186035
4499,1e-05,128,512,32,250,0.8244444727897644
4499,1e-05,128,512,32,500,0.8377777934074402
4499,1e-05,128,512,64,250,0.8166666626930237
4499,1e-05,128,512,64,500,0.8288888931274414
4499,1e-05,128,512,128,250,0.8122222423553467
4499,1e-05,128,512,128,500,0.8166666626930237
