data_amount,learning_rate,num_filters,dense_unit,batch_size,epochs,accuracy
3167,0.001,32,256,32,250,0.9022082090377808
3167,0.001,32,256,32,500,0.9100946187973022
3167,0.001,32,256,64,250,0.9037854671478271
3167,0.001,32,256,64,500,0.9022082090377808
3167,0.001,32,256,128,250,0.8943217396736145
3167,0.001,32,256,128,500,0.8943217396736145
3167,0.001,32,512,32,250,0.9022082090377808
3167,0.001,32,512,32,500,0.8943217396736145
3167,0.001,32,512,64,250,0.9053627848625183
3167,0.001,32,512,64,500,0.9006308913230896
3167,0.001,32,512,128,250,0.9037854671478271
3167,0.001,32,512,128,500,0.9006308913230896
3167,0.001,64,256,32,250,0.8927444815635681
3167,0.001,64,256,32,500,0.9085173606872559
3167,0.001,64,256,64,250,0.9053627848625183
3167,0.001,64,256,64,500,0.9085173606872559
3167,0.001,64,256,128,250,0.9037854671478271
3167,0.001,64,256,128,500,0.9022082090377808
3167,0.001,64,512,32,250,0.9037854671478271
3167,0.001,64,512,32,500,0.9069400429725647
3167,0.001,64,512,64,250,0.9179810881614685
3167,0.001,64,512,64,500,0.9053627848625183
3167,0.001,64,512,128,250,0.9132491946220398
3167,0.001,64,512,128,500,0.9069400429725647
3167,0.001,128,256,32,250,0.9116719365119934
3167,0.001,128,256,32,500,0.9116719365119934
3167,0.001,128,256,64,250,0.9116719365119934
3167,0.001,128,256,64,500,0.9116719365119934
3167,0.001,128,256,128,250,0.9085173606872559
3167,0.001,128,256,128,500,0.897476315498352
3167,0.001,128,512,32,250,0.9085173606872559
3167,0.001,128,512,32,500,0.9100946187973022
3167,0.001,128,512,64,250,0.9037854671478271
3167,0.001,128,512,64,500,0.914826512336731
3167,0.001,128,512,128,250,0.9069400429725647
3167,0.001,128,512,128,500,0.8958990573883057
3167,0.0001,32,256,32,250,0.8943217396736145
3167,0.0001,32,256,32,500,0.9006308913230896
3167,0.0001,32,256,64,250,0.8927444815635681
3167,0.0001,32,256,64,500,0.8927444815635681
3167,0.0001,32,256,128,250,0.8832807540893555
3167,0.0001,32,256,128,500,0.891167163848877
3167,0.0001,32,512,32,250,0.891167163848877
3167,0.0001,32,512,32,500,0.8958990573883057
3167,0.0001,32,512,64,250,0.886435329914093
3167,0.0001,32,512,64,500,0.8943217396736145
3167,0.0001,32,512,128,250,0.8785489201545715
3167,0.0001,32,512,128,500,0.8895899057388306
3167,0.0001,64,256,32,250,0.897476315498352
3167,0.0001,64,256,32,500,0.9069400429725647
3167,0.0001,64,256,64,250,0.897476315498352
3167,0.0001,64,256,64,500,0.9022082090377808
3167,0.0001,64,256,128,250,0.886435329914093
3167,0.0001,64,256,128,500,0.8880126476287842
3167,0.0001,64,512,32,250,0.9053627848625183
3167,0.0001,64,512,32,500,0.914826512336731
3167,0.0001,64,512,64,250,0.8990536332130432
3167,0.0001,64,512,64,500,0.9022082090377808
3167,0.0001,64,512,128,250,0.8990536332130432
3167,0.0001,64,512,128,500,0.9037854671478271
3167,0.0001,128,256,32,250,0.9037854671478271
3167,0.0001,128,256,32,500,0.914826512336731
3167,0.0001,128,256,64,250,0.9022082090377808
3167,0.0001,128,256,64,500,0.9022082090377808
3167,0.0001,128,256,128,250,0.9022082090377808
3167,0.0001,128,256,128,500,0.9132491946220398
3167,0.0001,128,512,32,250,0.9037854671478271
3167,0.0001,128,512,32,500,0.9053627848625183
3167,0.0001,128,512,64,250,0.9069400429725647
3167,0.0001,128,512,64,500,0.9100946187973022
3167,0.0001,128,512,128,250,0.897476315498352
3167,0.0001,128,512,128,500,0.9100946187973022
3167,1e-05,32,256,32,250,0.8769716024398804
3167,1e-05,32,256,32,500,0.8801261782646179
3167,1e-05,32,256,64,250,0.8675078749656677
3167,1e-05,32,256,64,500,0.8738170266151428
3167,1e-05,32,256,128,250,0.8596214652061462
3167,1e-05,32,256,128,500,0.8675078749656677
3167,1e-05,32,512,32,250,0.8817034959793091
3167,1e-05,32,512,32,500,0.8785489201545715
3167,1e-05,32,512,64,250,0.8611987233161926
3167,1e-05,32,512,64,500,0.8690851926803589
3167,1e-05,32,512,128,250,0.8738170266151428
3167,1e-05,32,512,128,500,0.8659306168556213
3167,1e-05,64,256,32,250,0.8848580718040466
3167,1e-05,64,256,32,500,0.886435329914093
3167,1e-05,64,256,64,250,0.8817034959793091
3167,1e-05,64,256,64,500,0.886435329914093
3167,1e-05,64,256,128,250,0.875394344329834
3167,1e-05,64,256,128,500,0.8722397685050964
3167,1e-05,64,512,32,250,0.8769716024398804
3167,1e-05,64,512,32,500,0.8848580718040466
3167,1e-05,64,512,64,250,0.875394344329834
3167,1e-05,64,512,64,500,0.8801261782646179
3167,1e-05,64,512,128,250,0.8706624507904053
3167,1e-05,64,512,128,500,0.8880126476287842
3167,1e-05,128,256,32,250,0.886435329914093
3167,1e-05,128,256,32,500,0.8927444815635681
3167,1e-05,128,256,64,250,0.886435329914093
3167,1e-05,128,256,64,500,0.8943217396736145
3167,1e-05,128,256,128,250,0.8785489201545715
3167,1e-05,128,256,128,500,0.8785489201545715
3167,1e-05,128,512,32,250,0.8895899057388306
3167,1e-05,128,512,32,500,0.8958990573883057
3167,1e-05,128,512,64,250,0.8943217396736145
3167,1e-05,128,512,64,500,0.8943217396736145
3167,1e-05,128,512,128,250,0.8895899057388306
3167,1e-05,128,512,128,500,0.8880126476287842
