data_amount,learning_rate,num_filters,dense_unit,batch_size,epochs,accuracy
3050,0.001,32,256,32,250,0.8901639580726624
3050,0.001,32,256,32,500,0.8836065530776978
3050,0.001,32,256,64,250,0.8918032646179199
3050,0.001,32,256,64,500,0.8934426307678223
3050,0.001,32,256,128,250,0.88852459192276
3050,0.001,32,256,128,500,0.8819671869277954
3050,0.001,32,512,32,250,0.8918032646179199
3050,0.001,32,512,32,500,0.8852459192276001
3050,0.001,32,512,64,250,0.8901639580726624
3050,0.001,32,512,64,500,0.8967213034629822
3050,0.001,32,512,128,250,0.8918032646179199
3050,0.001,32,512,128,500,0.8819671869277954
3050,0.001,64,256,32,250,0.9032787084579468
3050,0.001,64,256,32,500,0.8967213034629822
3050,0.001,64,256,64,250,0.9032787084579468
3050,0.001,64,256,64,500,0.88852459192276
3050,0.001,64,256,128,250,0.8950819969177246
3050,0.001,64,256,128,500,0.8868852257728577
3050,0.001,64,512,32,250,0.8999999761581421
3050,0.001,64,512,32,500,0.8983606696128845
3050,0.001,64,512,64,250,0.8967213034629822
3050,0.001,64,512,64,500,0.9049180150032043
3050,0.001,64,512,128,250,0.8934426307678223
3050,0.001,64,512,128,500,0.8901639580726624
3050,0.001,128,256,32,250,0.9016393423080444
3050,0.001,128,256,32,500,0.8950819969177246
3050,0.001,128,256,64,250,0.9016393423080444
3050,0.001,128,256,64,500,0.8934426307678223
3050,0.001,128,256,128,250,0.8999999761581421
3050,0.001,128,256,128,500,0.9016393423080444
3050,0.001,128,512,32,250,0.8934426307678223
3050,0.001,128,512,32,500,0.9016393423080444
3050,0.001,128,512,64,250,0.8983606696128845
3050,0.001,128,512,64,500,0.9032787084579468
3050,0.001,128,512,128,250,0.8901639580726624
3050,0.001,128,512,128,500,0.8901639580726624
3050,0.0001,32,256,32,250,0.868852436542511
3050,0.0001,32,256,32,500,0.8803278803825378
3050,0.0001,32,256,64,250,0.8721311688423157
3050,0.0001,32,256,64,500,0.8836065530776978
3050,0.0001,32,256,128,250,0.8622950911521912
3050,0.0001,32,256,128,500,0.8639343976974487
3050,0.0001,32,512,32,250,0.8721311688423157
3050,0.0001,32,512,32,500,0.8819671869277954
3050,0.0001,32,512,64,250,0.8737704753875732
3050,0.0001,32,512,64,500,0.8786885142326355
3050,0.0001,32,512,128,250,0.8557376861572266
3050,0.0001,32,512,128,500,0.8622950911521912
3050,0.0001,64,256,32,250,0.8918032646179199
3050,0.0001,64,256,32,500,0.8983606696128845
3050,0.0001,64,256,64,250,0.8901639580726624
3050,0.0001,64,256,64,500,0.8868852257728577
3050,0.0001,64,256,128,250,0.8786885142326355
3050,0.0001,64,256,128,500,0.8786885142326355
3050,0.0001,64,512,32,250,0.9016393423080444
3050,0.0001,64,512,32,500,0.8934426307678223
3050,0.0001,64,512,64,250,0.8754098415374756
3050,0.0001,64,512,64,500,0.8852459192276001
3050,0.0001,64,512,128,250,0.8754098415374756
3050,0.0001,64,512,128,500,0.8770492076873779
3050,0.0001,128,256,32,250,0.9032787084579468
3050,0.0001,128,256,32,500,0.8967213034629822
3050,0.0001,128,256,64,250,0.9016393423080444
3050,0.0001,128,256,64,500,0.9049180150032043
3050,0.0001,128,256,128,250,0.8918032646179199
3050,0.0001,128,256,128,500,0.8918032646179199
3050,0.0001,128,512,32,250,0.9016393423080444
3050,0.0001,128,512,32,500,0.8983606696128845
3050,0.0001,128,512,64,250,0.8918032646179199
3050,0.0001,128,512,64,500,0.8967213034629822
3050,0.0001,128,512,128,250,0.8950819969177246
3050,0.0001,128,512,128,500,0.8819671869277954
3050,1e-05,32,256,32,250,0.8409836292266846
3050,1e-05,32,256,32,500,0.8360655903816223
3050,1e-05,32,256,64,250,0.83442622423172
3050,1e-05,32,256,64,500,0.8524590134620667
3050,1e-05,32,256,128,250,0.6475409865379333
3050,1e-05,32,256,128,500,0.8442623019218445
3050,1e-05,32,512,32,250,0.8409836292266846
3050,1e-05,32,512,32,500,0.8426229357719421
3050,1e-05,32,512,64,250,0.8459016680717468
3050,1e-05,32,512,64,500,0.8409836292266846
3050,1e-05,32,512,128,250,0.8065573573112488
3050,1e-05,32,512,128,500,0.8311475515365601
3050,1e-05,64,256,32,250,0.8639343976974487
3050,1e-05,64,256,32,500,0.8737704753875732
3050,1e-05,64,256,64,250,0.8459016680717468
3050,1e-05,64,256,64,500,0.8508196473121643
3050,1e-05,64,256,128,250,0.8327868580818176
3050,1e-05,64,256,128,500,0.8590164184570312
3050,1e-05,64,512,32,250,0.8491803407669067
3050,1e-05,64,512,32,500,0.8655737638473511
3050,1e-05,64,512,64,250,0.8409836292266846
3050,1e-05,64,512,64,500,0.854098379611969
3050,1e-05,64,512,128,250,0.8426229357719421
3050,1e-05,64,512,128,500,0.8606557250022888
3050,1e-05,128,256,32,250,0.8721311688423157
3050,1e-05,128,256,32,500,0.8803278803825378
3050,1e-05,128,256,64,250,0.8672131299972534
3050,1e-05,128,256,64,500,0.8704918026924133
3050,1e-05,128,256,128,250,0.8459016680717468
3050,1e-05,128,256,128,500,0.8639343976974487
3050,1e-05,128,512,32,250,0.8737704753875732
3050,1e-05,128,512,32,500,0.8770492076873779
3050,1e-05,128,512,64,250,0.8737704753875732
3050,1e-05,128,512,64,500,0.8704918026924133
3050,1e-05,128,512,128,250,0.8622950911521912
3050,1e-05,128,512,128,500,0.8655737638473511
