data_amount,learning_rate,num_filters,dense_unit,batch_size,epochs,accuracy
2047,0.001,32,256,32,250,0.795121967792511
2047,0.001,32,256,32,500,0.8097561001777649
2047,0.001,32,256,64,250,0.8048780560493469
2047,0.001,32,256,64,500,0.800000011920929
2047,0.001,32,256,128,250,0.79756098985672
2047,0.001,32,256,128,500,0.795121967792511
2047,0.001,32,512,32,250,0.8024390339851379
2047,0.001,32,512,32,500,0.792682945728302
2047,0.001,32,512,64,250,0.8097561001777649
2047,0.001,32,512,64,500,0.79756098985672
2047,0.001,32,512,128,250,0.8024390339851379
2047,0.001,32,512,128,500,0.795121967792511
2047,0.001,64,256,32,250,0.8195121884346008
2047,0.001,64,256,32,500,0.8219512104988098
2047,0.001,64,256,64,250,0.8097561001777649
2047,0.001,64,256,64,500,0.8195121884346008
2047,0.001,64,256,128,250,0.8097561001777649
2047,0.001,64,256,128,500,0.8097561001777649
2047,0.001,64,512,32,250,0.8097561001777649
2047,0.001,64,512,32,500,0.8073170781135559
2047,0.001,64,512,64,250,0.8097561001777649
2047,0.001,64,512,64,500,0.8121951222419739
2047,0.001,64,512,128,250,0.8048780560493469
2047,0.001,64,512,128,500,0.8146341443061829
2047,0.001,128,256,32,250,0.8097561001777649
2047,0.001,128,256,32,500,0.8170731663703918
2047,0.001,128,256,64,250,0.8121951222419739
2047,0.001,128,256,64,500,0.8146341443061829
2047,0.001,128,256,128,250,0.800000011920929
2047,0.001,128,256,128,500,0.8121951222419739
2047,0.001,128,512,32,250,0.8121951222419739
2047,0.001,128,512,32,500,0.8024390339851379
2047,0.001,128,512,64,250,0.8170731663703918
2047,0.001,128,512,64,500,0.8170731663703918
2047,0.001,128,512,128,250,0.8195121884346008
2047,0.001,128,512,128,500,0.8195121884346008
2047,0.0001,32,256,32,250,0.792682945728302
2047,0.0001,32,256,32,500,0.792682945728302
2047,0.0001,32,256,64,250,0.7756097316741943
2047,0.0001,32,256,64,500,0.792682945728302
2047,0.0001,32,256,128,250,0.7682926654815674
2047,0.0001,32,256,128,500,0.7829268574714661
2047,0.0001,32,512,32,250,0.792682945728302
2047,0.0001,32,512,32,500,0.79756098985672
2047,0.0001,32,512,64,250,0.7804877758026123
2047,0.0001,32,512,64,500,0.787804901599884
2047,0.0001,32,512,128,250,0.7512195110321045
2047,0.0001,32,512,128,500,0.785365879535675
2047,0.0001,64,256,32,250,0.8048780560493469
2047,0.0001,64,256,32,500,0.8048780560493469
2047,0.0001,64,256,64,250,0.8073170781135559
2047,0.0001,64,256,64,500,0.787804901599884
2047,0.0001,64,256,128,250,0.785365879535675
2047,0.0001,64,256,128,500,0.790243923664093
2047,0.0001,64,512,32,250,0.8073170781135559
2047,0.0001,64,512,32,500,0.800000011920929
2047,0.0001,64,512,64,250,0.795121967792511
2047,0.0001,64,512,64,500,0.8121951222419739
2047,0.0001,64,512,128,250,0.7731707096099854
2047,0.0001,64,512,128,500,0.787804901599884
2047,0.0001,128,256,32,250,0.8146341443061829
2047,0.0001,128,256,32,500,0.8146341443061829
2047,0.0001,128,256,64,250,0.8146341443061829
2047,0.0001,128,256,64,500,0.8073170781135559
2047,0.0001,128,256,128,250,0.787804901599884
2047,0.0001,128,256,128,500,0.785365879535675
2047,0.0001,128,512,32,250,0.8146341443061829
2047,0.0001,128,512,32,500,0.8146341443061829
2047,0.0001,128,512,64,250,0.8073170781135559
2047,0.0001,128,512,64,500,0.8121951222419739
2047,0.0001,128,512,128,250,0.785365879535675
2047,0.0001,128,512,128,500,0.8219512104988098
2047,1e-05,32,256,32,250,0.7707316875457764
2047,1e-05,32,256,32,500,0.7658536434173584
2047,1e-05,32,256,64,250,0.7560975551605225
2047,1e-05,32,256,64,500,0.7560975551605225
2047,1e-05,32,256,128,250,0.7512195110321045
2047,1e-05,32,256,128,500,0.7536585330963135
2047,1e-05,32,512,32,250,0.7707316875457764
2047,1e-05,32,512,32,500,0.7682926654815674
2047,1e-05,32,512,64,250,0.7585365772247314
2047,1e-05,32,512,64,500,0.7780487537384033
2047,1e-05,32,512,128,250,0.7463414669036865
2047,1e-05,32,512,128,500,0.7609755992889404
2047,1e-05,64,256,32,250,0.7780487537384033
2047,1e-05,64,256,32,500,0.7756097316741943
2047,1e-05,64,256,64,250,0.7609755992889404
2047,1e-05,64,256,64,500,0.7609755992889404
2047,1e-05,64,256,128,250,0.7707316875457764
2047,1e-05,64,256,128,500,0.7585365772247314
2047,1e-05,64,512,32,250,0.7780487537384033
2047,1e-05,64,512,32,500,0.7780487537384033
2047,1e-05,64,512,64,250,0.7634146213531494
2047,1e-05,64,512,64,500,0.7658536434173584
2047,1e-05,64,512,128,250,0.7560975551605225
2047,1e-05,64,512,128,500,0.7609755992889404
2047,1e-05,128,256,32,250,0.79756098985672
2047,1e-05,128,256,32,500,0.787804901599884
2047,1e-05,128,256,64,250,0.7780487537384033
2047,1e-05,128,256,64,500,0.7804877758026123
2047,1e-05,128,256,128,250,0.7682926654815674
2047,1e-05,128,256,128,500,0.7658536434173584
2047,1e-05,128,512,32,250,0.7756097316741943
2047,1e-05,128,512,32,500,0.8024390339851379
2047,1e-05,128,512,64,250,0.7707316875457764
2047,1e-05,128,512,64,500,0.790243923664093
2047,1e-05,128,512,128,250,0.7756097316741943
2047,1e-05,128,512,128,500,0.7731707096099854
