data_amount,learning_rate,num_filters,dense_unit,batch_size,epochs,accuracy
2396,0.001,32,256,32,250,0.8479166626930237
2396,0.001,32,256,32,500,0.8666666746139526
2396,0.001,32,256,64,250,0.8666666746139526
2396,0.001,32,256,64,500,0.8520833253860474
2396,0.001,32,256,128,250,0.8520833253860474
2396,0.001,32,256,128,500,0.8520833253860474
2396,0.001,32,512,32,250,0.8500000238418579
2396,0.001,32,512,32,500,0.8479166626930237
2396,0.001,32,512,64,250,0.862500011920929
2396,0.001,32,512,64,500,0.8458333611488342
2396,0.001,32,512,128,250,0.8354166746139526
2396,0.001,32,512,128,500,0.856249988079071
2396,0.001,64,256,32,250,0.856249988079071
2396,0.001,64,256,32,500,0.8583333492279053
2396,0.001,64,256,64,250,0.8812500238418579
2396,0.001,64,256,64,500,0.862500011920929
2396,0.001,64,256,128,250,0.862500011920929
2396,0.001,64,256,128,500,0.8708333373069763
2396,0.001,64,512,32,250,0.8729166388511658
2396,0.001,64,512,32,500,0.8708333373069763
2396,0.001,64,512,64,250,0.8666666746139526
2396,0.001,64,512,64,500,0.8500000238418579
2396,0.001,64,512,128,250,0.8520833253860474
2396,0.001,64,512,128,500,0.8708333373069763
2396,0.001,128,256,32,250,0.8645833134651184
2396,0.001,128,256,32,500,0.8541666865348816
2396,0.001,128,256,64,250,0.8541666865348816
2396,0.001,128,256,64,500,0.8583333492279053
2396,0.001,128,256,128,250,0.8645833134651184
2396,0.001,128,256,128,500,0.8645833134651184
2396,0.001,128,512,32,250,0.8479166626930237
2396,0.001,128,512,32,500,0.8541666865348816
2396,0.001,128,512,64,250,0.8520833253860474
2396,0.001,128,512,64,500,0.862500011920929
2396,0.001,128,512,128,250,0.8687499761581421
2396,0.001,128,512,128,500,0.8583333492279053
2396,0.0001,32,256,32,250,0.8333333134651184
2396,0.0001,32,256,32,500,0.8458333611488342
2396,0.0001,32,256,64,250,0.8166666626930237
2396,0.0001,32,256,64,500,0.8395833373069763
2396,0.0001,32,256,128,250,0.7895833253860474
2396,0.0001,32,256,128,500,0.7979166507720947
2396,0.0001,32,512,32,250,0.8374999761581421
2396,0.0001,32,512,32,500,0.831250011920929
2396,0.0001,32,512,64,250,0.8104166388511658
2396,0.0001,32,512,64,500,0.8166666626930237
2396,0.0001,32,512,128,250,0.7895833253860474
2396,0.0001,32,512,128,500,0.8229166865348816
2396,0.0001,64,256,32,250,0.8583333492279053
2396,0.0001,64,256,32,500,0.862500011920929
2396,0.0001,64,256,64,250,0.831250011920929
2396,0.0001,64,256,64,500,0.8500000238418579
2396,0.0001,64,256,128,250,0.8104166388511658
2396,0.0001,64,256,128,500,0.8479166626930237
2396,0.0001,64,512,32,250,0.8520833253860474
2396,0.0001,64,512,32,500,0.8541666865348816
2396,0.0001,64,512,64,250,0.84375
2396,0.0001,64,512,64,500,0.8520833253860474
2396,0.0001,64,512,128,250,0.800000011920929
2396,0.0001,64,512,128,500,0.824999988079071
2396,0.0001,128,256,32,250,0.8666666746139526
2396,0.0001,128,256,32,500,0.8729166388511658
2396,0.0001,128,256,64,250,0.8541666865348816
2396,0.0001,128,256,64,500,0.8645833134651184
2396,0.0001,128,256,128,250,0.8270833492279053
2396,0.0001,128,256,128,500,0.8500000238418579
2396,0.0001,128,512,32,250,0.8708333373069763
2396,0.0001,128,512,32,500,0.8812500238418579
2396,0.0001,128,512,64,250,0.8583333492279053
2396,0.0001,128,512,64,500,0.8708333373069763
2396,0.0001,128,512,128,250,0.8145833611488342
2396,0.0001,128,512,128,500,0.8187500238418579
2396,1e-05,32,256,32,250,0.7895833253860474
2396,1e-05,32,256,32,500,0.7875000238418579
2396,1e-05,32,256,64,250,0.8020833134651184
2396,1e-05,32,256,64,500,0.7875000238418579
2396,1e-05,32,256,128,250,0.7604166865348816
2396,1e-05,32,256,128,500,0.7854166626930237
2396,1e-05,32,512,32,250,0.7604166865348816
2396,1e-05,32,512,32,500,0.7833333611488342
2396,1e-05,32,512,64,250,0.7833333611488342
2396,1e-05,32,512,64,500,0.7854166626930237
2396,1e-05,32,512,128,250,0.762499988079071
2396,1e-05,32,512,128,500,0.7708333134651184
2396,1e-05,64,256,32,250,0.7854166626930237
2396,1e-05,64,256,32,500,0.7895833253860474
2396,1e-05,64,256,64,250,0.800000011920929
2396,1e-05,64,256,64,500,0.7895833253860474
2396,1e-05,64,256,128,250,0.7770833373069763
2396,1e-05,64,256,128,500,0.7729166746139526
2396,1e-05,64,512,32,250,0.8166666626930237
2396,1e-05,64,512,32,500,0.7854166626930237
2396,1e-05,64,512,64,250,0.7916666865348816
2396,1e-05,64,512,64,500,0.8041666746139526
2396,1e-05,64,512,128,250,0.7708333134651184
2396,1e-05,64,512,128,500,0.7979166507720947
2396,1e-05,128,256,32,250,0.8104166388511658
2396,1e-05,128,256,32,500,0.8229166865348816
2396,1e-05,128,256,64,250,0.7895833253860474
2396,1e-05,128,256,64,500,0.8062499761581421
2396,1e-05,128,256,128,250,0.7770833373069763
2396,1e-05,128,256,128,500,0.7875000238418579
2396,1e-05,128,512,32,250,0.8208333253860474
2396,1e-05,128,512,32,500,0.8270833492279053
2396,1e-05,128,512,64,250,0.8041666746139526
2396,1e-05,128,512,64,500,0.8104166388511658
2396,1e-05,128,512,128,250,0.793749988079071
2396,1e-05,128,512,128,500,0.7916666865348816
