data_amount,learning_rate,num_filters,dense_unit,batch_size,epochs,accuracy
4181,0.001,32,256,32,250,0.8697729706764221
4181,0.001,32,256,32,500,0.8757467269897461
4181,0.001,32,256,64,250,0.876941442489624
4181,0.001,32,256,64,500,0.8697729706764221
4181,0.001,32,256,128,250,0.8745519518852234
4181,0.001,32,256,128,500,0.8888888955116272
4181,0.001,32,512,32,250,0.8673835396766663
4181,0.001,32,512,32,500,0.8709677457809448
4181,0.001,32,512,64,250,0.8661887645721436
4181,0.001,32,512,64,500,0.8757467269897461
4181,0.001,32,512,128,250,0.8697729706764221
4181,0.001,32,512,128,500,0.8685782551765442
4181,0.001,64,256,32,250,0.8864994049072266
4181,0.001,64,256,32,500,0.8805257081985474
4181,0.001,64,256,64,250,0.8888888955116272
4181,0.001,64,256,64,500,0.8817204236984253
4181,0.001,64,256,128,250,0.8709677457809448
4181,0.001,64,256,128,500,0.8805257081985474
4181,0.001,64,512,32,250,0.8745519518852234
4181,0.001,64,512,32,500,0.882915198802948
4181,0.001,64,512,64,250,0.8709677457809448
4181,0.001,64,512,64,500,0.8781362175941467
4181,0.001,64,512,128,250,0.876941442489624
4181,0.001,64,512,128,500,0.8745519518852234
4181,0.001,128,256,32,250,0.8817204236984253
4181,0.001,128,256,32,500,0.8805257081985474
4181,0.001,128,256,64,250,0.882915198802948
4181,0.001,128,256,64,500,0.8853046298027039
4181,0.001,128,256,128,250,0.8817204236984253
4181,0.001,128,256,128,500,0.8853046298027039
4181,0.001,128,512,32,250,0.8853046298027039
4181,0.001,128,512,32,500,0.8817204236984253
4181,0.001,128,512,64,250,0.882915198802948
4181,0.001,128,512,64,500,0.8841099143028259
4181,0.001,128,512,128,250,0.882915198802948
4181,0.001,128,512,128,500,0.8817204236984253
4181,0.0001,32,256,32,250,0.8649940490722656
4181,0.0001,32,256,32,500,0.8602150678634644
4181,0.0001,32,256,64,250,0.8458781242370605
4181,0.0001,32,256,64,500,0.8602150678634644
4181,0.0001,32,256,128,250,0.8399044275283813
4181,0.0001,32,256,128,500,0.8434886336326599
4181,0.0001,32,512,32,250,0.856630802154541
4181,0.0001,32,512,32,500,0.862604558467865
4181,0.0001,32,512,64,250,0.8458781242370605
4181,0.0001,32,512,64,500,0.8518518805503845
4181,0.0001,32,512,128,250,0.8410991430282593
4181,0.0001,32,512,128,500,0.8518518805503845
4181,0.0001,64,256,32,250,0.876941442489624
4181,0.0001,64,256,32,500,0.8781362175941467
4181,0.0001,64,256,64,250,0.8661887645721436
4181,0.0001,64,256,64,500,0.8733572363853455
4181,0.0001,64,256,128,250,0.8709677457809448
4181,0.0001,64,256,128,500,0.8673835396766663
4181,0.0001,64,512,32,250,0.8721624612808228
4181,0.0001,64,512,32,500,0.8685782551765442
4181,0.0001,64,512,64,250,0.8649940490722656
4181,0.0001,64,512,64,500,0.876941442489624
4181,0.0001,64,512,128,250,0.862604558467865
4181,0.0001,64,512,128,500,0.8685782551765442
4181,0.0001,128,256,32,250,0.8864994049072266
4181,0.0001,128,256,32,500,0.8864994049072266
4181,0.0001,128,256,64,250,0.8805257081985474
4181,0.0001,128,256,64,500,0.8864994049072266
4181,0.0001,128,256,128,250,0.8757467269897461
4181,0.0001,128,256,128,500,0.876941442489624
4181,0.0001,128,512,32,250,0.8793309330940247
4181,0.0001,128,512,32,500,0.8781362175941467
4181,0.0001,128,512,64,250,0.876941442489624
4181,0.0001,128,512,64,500,0.8853046298027039
4181,0.0001,128,512,128,250,0.8733572363853455
4181,0.0001,128,512,128,500,0.8841099143028259
4181,1e-05,32,256,32,250,0.8410991430282593
4181,1e-05,32,256,32,500,0.821983277797699
4181,1e-05,32,256,64,250,0.8076463341712952
4181,1e-05,32,256,64,500,0.8124253153800964
4181,1e-05,32,256,128,250,0.7968936562538147
4181,1e-05,32,256,128,500,0.8052568435668945
4181,1e-05,32,512,32,250,0.8172042965888977
4181,1e-05,32,512,32,500,0.8172042965888977
4181,1e-05,32,512,64,250,0.8160095810890198
4181,1e-05,32,512,64,500,0.8243727684020996
4181,1e-05,32,512,128,250,0.7992831468582153
4181,1e-05,32,512,128,500,0.8100358247756958
4181,1e-05,64,256,32,250,0.8434886336326599
4181,1e-05,64,256,32,500,0.8399044275283813
4181,1e-05,64,256,64,250,0.8339307308197021
4181,1e-05,64,256,64,500,0.8267622590065002
4181,1e-05,64,256,128,250,0.8327359557151794
4181,1e-05,64,256,128,500,0.8267622590065002
4181,1e-05,64,512,32,250,0.8291517496109009
4181,1e-05,64,512,32,500,0.8410991430282593
4181,1e-05,64,512,64,250,0.8327359557151794
4181,1e-05,64,512,64,500,0.8434886336326599
4181,1e-05,64,512,128,250,0.8339307308197021
4181,1e-05,64,512,128,500,0.8267622590065002
4181,1e-05,128,256,32,250,0.8506571054458618
4181,1e-05,128,256,32,500,0.8602150678634644
4181,1e-05,128,256,64,250,0.8518518805503845
4181,1e-05,128,256,64,500,0.8518518805503845
4181,1e-05,128,256,128,250,0.8458781242370605
4181,1e-05,128,256,128,500,0.8446834087371826
4181,1e-05,128,512,32,250,0.8518518805503845
4181,1e-05,128,512,32,500,0.8673835396766663
4181,1e-05,128,512,64,250,0.8410991430282593
4181,1e-05,128,512,64,500,0.8518518805503845
4181,1e-05,128,512,128,250,0.8351254463195801
4181,1e-05,128,512,128,500,0.8506571054458618
