data_amount,learning_rate,num_filters,dense_unit,batch_size,epochs,accuracy
3050,0.001,32,256,32,250,0.9295082092285156
3050,0.001,32,256,32,500,0.9262295365333557
3050,0.001,32,256,64,250,0.9311475157737732
3050,0.001,32,256,64,500,0.9278688430786133
3050,0.001,32,256,128,250,0.9131147265434265
3050,0.001,32,256,128,500,0.9213114976882935
3050,0.001,32,512,32,250,0.9278688430786133
3050,0.001,32,512,32,500,0.9311475157737732
3050,0.001,32,512,64,250,0.9295082092285156
3050,0.001,32,512,64,500,0.9344262480735779
3050,0.001,32,512,128,250,0.9245901703834534
3050,0.001,32,512,128,500,0.9213114976882935
3050,0.001,64,256,32,250,0.9295082092285156
3050,0.001,64,256,32,500,0.922950804233551
3050,0.001,64,256,64,250,0.9311475157737732
3050,0.001,64,256,64,500,0.9295082092285156
3050,0.001,64,256,128,250,0.9295082092285156
3050,0.001,64,256,128,500,0.9262295365333557
3050,0.001,64,512,32,250,0.9278688430786133
3050,0.001,64,512,32,500,0.9327868819236755
3050,0.001,64,512,64,250,0.9311475157737732
3050,0.001,64,512,64,500,0.9311475157737732
3050,0.001,64,512,128,250,0.922950804233551
3050,0.001,64,512,128,500,0.9344262480735779
3050,0.001,128,256,32,250,0.9311475157737732
3050,0.001,128,256,32,500,0.9245901703834534
3050,0.001,128,256,64,250,0.9278688430786133
3050,0.001,128,256,64,500,0.9344262480735779
3050,0.001,128,256,128,250,0.9262295365333557
3050,0.001,128,256,128,500,0.9327868819236755
3050,0.001,128,512,32,250,0.9327868819236755
3050,0.001,128,512,32,500,0.9295082092285156
3050,0.001,128,512,64,250,0.9327868819236755
3050,0.001,128,512,64,500,0.9409835934638977
3050,0.001,128,512,128,250,0.9311475157737732
3050,0.001,128,512,128,500,0.9245901703834534
3050,0.0001,32,256,32,250,0.9278688430786133
3050,0.0001,32,256,32,500,0.9262295365333557
3050,0.0001,32,256,64,250,0.9295082092285156
3050,0.0001,32,256,64,500,0.9393442869186401
3050,0.0001,32,256,128,250,0.9196721315383911
3050,0.0001,32,256,128,500,0.9180327653884888
3050,0.0001,32,512,32,250,0.9377049207687378
3050,0.0001,32,512,32,500,0.9442622661590576
3050,0.0001,32,512,64,250,0.9213114976882935
3050,0.0001,32,512,64,500,0.922950804233551
3050,0.0001,32,512,128,250,0.9196721315383911
3050,0.0001,32,512,128,500,0.9262295365333557
3050,0.0001,64,256,32,250,0.9393442869186401
3050,0.0001,64,256,32,500,0.9377049207687378
3050,0.0001,64,256,64,250,0.9393442869186401
3050,0.0001,64,256,64,500,0.9442622661590576
3050,0.0001,64,256,128,250,0.9344262480735779
3050,0.0001,64,256,128,500,0.9426229596138
3050,0.0001,64,512,32,250,0.9360655546188354
3050,0.0001,64,512,32,500,0.9426229596138
3050,0.0001,64,512,64,250,0.9311475157737732
3050,0.0001,64,512,64,500,0.9426229596138
3050,0.0001,64,512,128,250,0.922950804233551
3050,0.0001,64,512,128,500,0.9327868819236755
3050,0.0001,128,256,32,250,0.9377049207687378
3050,0.0001,128,256,32,500,0.9426229596138
3050,0.0001,128,256,64,250,0.9377049207687378
3050,0.0001,128,256,64,500,0.9426229596138
3050,0.0001,128,256,128,250,0.9377049207687378
3050,0.0001,128,256,128,500,0.9377049207687378
3050,0.0001,128,512,32,250,0.9409835934638977
3050,0.0001,128,512,32,500,0.9360655546188354
3050,0.0001,128,512,64,250,0.9360655546188354
3050,0.0001,128,512,64,500,0.9393442869186401
3050,0.0001,128,512,128,250,0.9295082092285156
3050,0.0001,128,512,128,500,0.9344262480735779
3050,1e-05,32,256,32,250,0.908196747303009
3050,1e-05,32,256,32,500,0.9278688430786133
3050,1e-05,32,256,64,250,0.9016393423080444
3050,1e-05,32,256,64,500,0.9163934588432312
3050,1e-05,32,256,128,250,0.8065573573112488
3050,1e-05,32,256,128,500,0.8999999761581421
3050,1e-05,32,512,32,250,0.9016393423080444
3050,1e-05,32,512,32,500,0.9163934588432312
3050,1e-05,32,512,64,250,0.908196747303009
3050,1e-05,32,512,64,500,0.911475419998169
3050,1e-05,32,512,128,250,0.8901639580726624
3050,1e-05,32,512,128,500,0.9049180150032043
3050,1e-05,64,256,32,250,0.9377049207687378
3050,1e-05,64,256,32,500,0.9278688430786133
3050,1e-05,64,256,64,250,0.9344262480735779
3050,1e-05,64,256,64,500,0.922950804233551
3050,1e-05,64,256,128,250,0.8999999761581421
3050,1e-05,64,256,128,500,0.9262295365333557
3050,1e-05,64,512,32,250,0.9377049207687378
3050,1e-05,64,512,32,500,0.9278688430786133
3050,1e-05,64,512,64,250,0.922950804233551
3050,1e-05,64,512,64,500,0.9311475157737732
3050,1e-05,64,512,128,250,0.9196721315383911
3050,1e-05,64,512,128,500,0.922950804233551
3050,1e-05,128,256,32,250,0.9311475157737732
3050,1e-05,128,256,32,500,0.9377049207687378
3050,1e-05,128,256,64,250,0.9295082092285156
3050,1e-05,128,256,64,500,0.9360655546188354
3050,1e-05,128,256,128,250,0.9327868819236755
3050,1e-05,128,256,128,500,0.9295082092285156
3050,1e-05,128,512,32,250,0.9327868819236755
3050,1e-05,128,512,32,500,0.9393442869186401
3050,1e-05,128,512,64,250,0.9311475157737732
3050,1e-05,128,512,64,500,0.9327868819236755
3050,1e-05,128,512,128,250,0.9360655546188354
3050,1e-05,128,512,128,500,0.9327868819236755
