data_amount,learning_rate,num_filters,dense_unit,batch_size,epochs,accuracy
908,0.001,32,256,32,250,0.807692289352417
908,0.001,32,256,32,500,0.7857142686843872
908,0.001,32,256,64,250,0.7857142686843872
908,0.001,32,256,64,500,0.791208803653717
908,0.001,32,256,128,250,0.7637362480163574
908,0.001,32,256,128,500,0.7527472376823425
908,0.001,32,512,32,250,0.7967032790184021
908,0.001,32,512,32,500,0.8021978139877319
908,0.001,32,512,64,250,0.7802197933197021
908,0.001,32,512,64,500,0.8241758346557617
908,0.001,32,512,128,250,0.7472527623176575
908,0.001,32,512,128,500,0.7802197933197021
908,0.001,64,256,32,250,0.7967032790184021
908,0.001,64,256,32,500,0.791208803653717
908,0.001,64,256,64,250,0.791208803653717
908,0.001,64,256,64,500,0.8131868243217468
908,0.001,64,256,128,250,0.7857142686843872
908,0.001,64,256,128,500,0.7692307829856873
908,0.001,64,512,32,250,0.791208803653717
908,0.001,64,512,32,500,0.8021978139877319
908,0.001,64,512,64,250,0.7747252583503723
908,0.001,64,512,64,500,0.7967032790184021
908,0.001,64,512,128,250,0.7747252583503723
908,0.001,64,512,128,500,0.7747252583503723
908,0.001,128,256,32,250,0.8131868243217468
908,0.001,128,256,32,500,0.7857142686843872
908,0.001,128,256,64,250,0.7967032790184021
908,0.001,128,256,64,500,0.791208803653717
908,0.001,128,256,128,250,0.7967032790184021
908,0.001,128,256,128,500,0.7802197933197021
908,0.001,128,512,32,250,0.8021978139877319
908,0.001,128,512,32,500,0.791208803653717
908,0.001,128,512,64,250,0.7857142686843872
908,0.001,128,512,64,500,0.8131868243217468
908,0.001,128,512,128,250,0.791208803653717
908,0.001,128,512,128,500,0.7472527623176575
908,0.0001,32,256,32,250,0.7857142686843872
908,0.0001,32,256,32,500,0.791208803653717
908,0.0001,32,256,64,250,0.7802197933197021
908,0.0001,32,256,64,500,0.8021978139877319
908,0.0001,32,256,128,250,0.7692307829856873
908,0.0001,32,256,128,500,0.7637362480163574
908,0.0001,32,512,32,250,0.7802197933197021
908,0.0001,32,512,32,500,0.807692289352417
908,0.0001,32,512,64,250,0.7967032790184021
908,0.0001,32,512,64,500,0.8351648449897766
908,0.0001,32,512,128,250,0.791208803653717
908,0.0001,32,512,128,500,0.8021978139877319
908,0.0001,64,256,32,250,0.791208803653717
908,0.0001,64,256,32,500,0.8021978139877319
908,0.0001,64,256,64,250,0.8021978139877319
908,0.0001,64,256,64,500,0.8186812996864319
908,0.0001,64,256,128,250,0.7967032790184021
908,0.0001,64,256,128,500,0.7857142686843872
908,0.0001,64,512,32,250,0.791208803653717
908,0.0001,64,512,32,500,0.8021978139877319
908,0.0001,64,512,64,250,0.807692289352417
908,0.0001,64,512,64,500,0.8021978139877319
908,0.0001,64,512,128,250,0.791208803653717
908,0.0001,64,512,128,500,0.7857142686843872
908,0.0001,128,256,32,250,0.8021978139877319
908,0.0001,128,256,32,500,0.8021978139877319
908,0.0001,128,256,64,250,0.807692289352417
908,0.0001,128,256,64,500,0.8021978139877319
908,0.0001,128,256,128,250,0.7747252583503723
908,0.0001,128,256,128,500,0.791208803653717
908,0.0001,128,512,32,250,0.807692289352417
908,0.0001,128,512,32,500,0.8131868243217468
908,0.0001,128,512,64,250,0.7967032790184021
908,0.0001,128,512,64,500,0.8021978139877319
908,0.0001,128,512,128,250,0.7582417726516724
908,0.0001,128,512,128,500,0.7692307829856873
908,1e-05,32,256,32,250,0.7417582273483276
908,1e-05,32,256,32,500,0.7802197933197021
908,1e-05,32,256,64,250,0.7637362480163574
908,1e-05,32,256,64,500,0.791208803653717
908,1e-05,32,256,128,250,0.6263736486434937
908,1e-05,32,256,128,500,0.7747252583503723
908,1e-05,32,512,32,250,0.7857142686843872
908,1e-05,32,512,32,500,0.7802197933197021
908,1e-05,32,512,64,250,0.7527472376823425
908,1e-05,32,512,64,500,0.7747252583503723
908,1e-05,32,512,128,250,0.7637362480163574
908,1e-05,32,512,128,500,0.7472527623176575
908,1e-05,64,256,32,250,0.7637362480163574
908,1e-05,64,256,32,500,0.7967032790184021
908,1e-05,64,256,64,250,0.7857142686843872
908,1e-05,64,256,64,500,0.7747252583503723
908,1e-05,64,256,128,250,0.7747252583503723
908,1e-05,64,256,128,500,0.7637362480163574
908,1e-05,64,512,32,250,0.7747252583503723
908,1e-05,64,512,32,500,0.7582417726516724
908,1e-05,64,512,64,250,0.791208803653717
908,1e-05,64,512,64,500,0.7692307829856873
908,1e-05,64,512,128,250,0.7802197933197021
908,1e-05,64,512,128,500,0.7472527623176575
908,1e-05,128,256,32,250,0.791208803653717
908,1e-05,128,256,32,500,0.7967032790184021
908,1e-05,128,256,64,250,0.7692307829856873
908,1e-05,128,256,64,500,0.7802197933197021
908,1e-05,128,256,128,250,0.7582417726516724
908,1e-05,128,256,128,500,0.7747252583503723
908,1e-05,128,512,32,250,0.7967032790184021
908,1e-05,128,512,32,500,0.807692289352417
908,1e-05,128,512,64,250,0.7747252583503723
908,1e-05,128,512,64,500,0.807692289352417
908,1e-05,128,512,128,250,0.8021978139877319
908,1e-05,128,512,128,500,0.7692307829856873
