data_amount,learning_rate,num_filters,dense_unit,batch_size,epochs,accuracy
3133,0.001,32,256,32,250,0.660287082195282
3133,0.001,32,256,32,500,0.6539074778556824
3133,0.001,32,256,64,250,0.6570972800254822
3133,0.001,32,256,64,500,0.6491228342056274
3133,0.001,32,256,128,250,0.6634768843650818
3133,0.001,32,256,128,500,0.6427432298660278
3133,0.001,32,512,32,250,0.6666666865348816
3133,0.001,32,512,32,500,0.6507176756858826
3133,0.001,32,512,64,250,0.6586921811103821
3133,0.001,32,512,64,500,0.6555023789405823
3133,0.001,32,512,128,250,0.6379585266113281
3133,0.001,32,512,128,500,0.6698564887046814
3133,0.001,64,256,32,250,0.6666666865348816
3133,0.001,64,256,32,500,0.6555023789405823
3133,0.001,64,256,64,250,0.6507176756858826
3133,0.001,64,256,64,500,0.6682615876197815
3133,0.001,64,256,128,250,0.6459330320358276
3133,0.001,64,256,128,500,0.6746411323547363
3133,0.001,64,512,32,250,0.6411483287811279
3133,0.001,64,512,32,500,0.6539074778556824
3133,0.001,64,512,64,250,0.6491228342056274
3133,0.001,64,512,64,500,0.6634768843650818
3133,0.001,64,512,128,250,0.6555023789405823
3133,0.001,64,512,128,500,0.6618819832801819
3133,0.001,128,256,32,250,0.6586921811103821
3133,0.001,128,256,32,500,0.6586921811103821
3133,0.001,128,256,64,250,0.6539074778556824
3133,0.001,128,256,64,500,0.6507176756858826
3133,0.001,128,256,128,250,0.6539074778556824
3133,0.001,128,256,128,500,0.6570972800254822
3133,0.001,128,512,32,250,0.6539074778556824
3133,0.001,128,512,32,500,0.6523125767707825
3133,0.001,128,512,64,250,0.6570972800254822
3133,0.001,128,512,64,500,0.660287082195282
3133,0.001,128,512,128,250,0.6586921811103821
3133,0.001,128,512,128,500,0.6555023789405823
3133,0.0001,32,256,32,250,0.6459330320358276
3133,0.0001,32,256,32,500,0.6618819832801819
3133,0.0001,32,256,64,250,0.6443381309509277
3133,0.0001,32,256,64,500,0.660287082195282
3133,0.0001,32,256,128,250,0.6411483287811279
3133,0.0001,32,256,128,500,0.660287082195282
3133,0.0001,32,512,32,250,0.6618819832801819
3133,0.0001,32,512,32,500,0.6618819832801819
3133,0.0001,32,512,64,250,0.6682615876197815
3133,0.0001,32,512,64,500,0.6523125767707825
3133,0.0001,32,512,128,250,0.6347687244415283
3133,0.0001,32,512,128,500,0.6539074778556824
3133,0.0001,64,256,32,250,0.6698564887046814
3133,0.0001,64,256,32,500,0.6570972800254822
3133,0.0001,64,256,64,250,0.6634768843650818
3133,0.0001,64,256,64,500,0.6555023789405823
3133,0.0001,64,256,128,250,0.660287082195282
3133,0.0001,64,256,128,500,0.6475279331207275
3133,0.0001,64,512,32,250,0.6555023789405823
3133,0.0001,64,512,32,500,0.6586921811103821
3133,0.0001,64,512,64,250,0.6634768843650818
3133,0.0001,64,512,64,500,0.6539074778556824
3133,0.0001,64,512,128,250,0.6555023789405823
3133,0.0001,64,512,128,500,0.6698564887046814
3133,0.0001,128,256,32,250,0.6618819832801819
3133,0.0001,128,256,32,500,0.6698564887046814
3133,0.0001,128,256,64,250,0.6714513301849365
3133,0.0001,128,256,64,500,0.6746411323547363
3133,0.0001,128,256,128,250,0.6570972800254822
3133,0.0001,128,256,128,500,0.6618819832801819
3133,0.0001,128,512,32,250,0.6650717854499817
3133,0.0001,128,512,32,500,0.6682615876197815
3133,0.0001,128,512,64,250,0.6586921811103821
3133,0.0001,128,512,64,500,0.6666666865348816
3133,0.0001,128,512,128,250,0.6586921811103821
3133,0.0001,128,512,128,500,0.6618819832801819
3133,1e-05,32,256,32,250,0.6347687244415283
3133,1e-05,32,256,32,500,0.6347687244415283
3133,1e-05,32,256,64,250,0.6331738233566284
3133,1e-05,32,256,64,500,0.6491228342056274
3133,1e-05,32,256,128,250,0.6491228342056274
3133,1e-05,32,256,128,500,0.6459330320358276
3133,1e-05,32,512,32,250,0.6459330320358276
3133,1e-05,32,512,32,500,0.6475279331207275
3133,1e-05,32,512,64,250,0.639553427696228
3133,1e-05,32,512,64,500,0.6459330320358276
3133,1e-05,32,512,128,250,0.639553427696228
3133,1e-05,32,512,128,500,0.6539074778556824
3133,1e-05,64,256,32,250,0.6491228342056274
3133,1e-05,64,256,32,500,0.6555023789405823
3133,1e-05,64,256,64,250,0.6459330320358276
3133,1e-05,64,256,64,500,0.6523125767707825
3133,1e-05,64,256,128,250,0.6459330320358276
3133,1e-05,64,256,128,500,0.6570972800254822
3133,1e-05,64,512,32,250,0.6331738233566284
3133,1e-05,64,512,32,500,0.6507176756858826
3133,1e-05,64,512,64,250,0.6427432298660278
3133,1e-05,64,512,64,500,0.6539074778556824
3133,1e-05,64,512,128,250,0.6459330320358276
3133,1e-05,64,512,128,500,0.6555023789405823
3133,1e-05,128,256,32,250,0.6570972800254822
3133,1e-05,128,256,32,500,0.6539074778556824
3133,1e-05,128,256,64,250,0.660287082195282
3133,1e-05,128,256,64,500,0.6570972800254822
3133,1e-05,128,256,128,250,0.6443381309509277
3133,1e-05,128,256,128,500,0.6570972800254822
3133,1e-05,128,512,32,250,0.6634768843650818
3133,1e-05,128,512,32,500,0.6762360334396362
3133,1e-05,128,512,64,250,0.6714513301849365
3133,1e-05,128,512,64,500,0.6555023789405823
3133,1e-05,128,512,128,250,0.6491228342056274
3133,1e-05,128,512,128,500,0.6650717854499817
