data_amount,learning_rate,num_filters,dense_unit,batch_size,epochs,accuracy
4181,0.001,32,256,32,250,0.8339307308197021
4181,0.001,32,256,32,500,0.8303464651107788
4181,0.001,32,256,64,250,0.8255674839019775
4181,0.001,32,256,64,500,0.8243727684020996
4181,0.001,32,256,128,250,0.8315412402153015
4181,0.001,32,256,128,500,0.8279569745063782
4181,0.001,32,512,32,250,0.8387096524238586
4181,0.001,32,512,32,500,0.8434886336326599
4181,0.001,32,512,64,250,0.8339307308197021
4181,0.001,32,512,64,500,0.8327359557151794
4181,0.001,32,512,128,250,0.8207885026931763
4181,0.001,32,512,128,500,0.8339307308197021
4181,0.001,64,256,32,250,0.836320161819458
4181,0.001,64,256,32,500,0.8458781242370605
4181,0.001,64,256,64,250,0.8351254463195801
4181,0.001,64,256,64,500,0.836320161819458
4181,0.001,64,256,128,250,0.8434886336326599
4181,0.001,64,256,128,500,0.836320161819458
4181,0.001,64,512,32,250,0.8339307308197021
4181,0.001,64,512,32,500,0.8399044275283813
4181,0.001,64,512,64,250,0.8446834087371826
4181,0.001,64,512,64,500,0.8399044275283813
4181,0.001,64,512,128,250,0.836320161819458
4181,0.001,64,512,128,500,0.8387096524238586
4181,0.001,128,256,32,250,0.821983277797699
4181,0.001,128,256,32,500,0.8375149369239807
4181,0.001,128,256,64,250,0.8518518805503845
4181,0.001,128,256,64,500,0.8387096524238586
4181,0.001,128,256,128,250,0.8339307308197021
4181,0.001,128,256,128,500,0.836320161819458
4181,0.001,128,512,32,250,0.8387096524238586
4181,0.001,128,512,32,500,0.842293918132782
4181,0.001,128,512,64,250,0.8554360866546631
4181,0.001,128,512,64,500,0.842293918132782
4181,0.001,128,512,128,250,0.8375149369239807
4181,0.001,128,512,128,500,0.836320161819458
4181,0.0001,32,256,32,250,0.8279569745063782
4181,0.0001,32,256,32,500,0.842293918132782
4181,0.0001,32,256,64,250,0.8076463341712952
4181,0.0001,32,256,64,500,0.8291517496109009
4181,0.0001,32,256,128,250,0.8231779932975769
4181,0.0001,32,256,128,500,0.8267622590065002
4181,0.0001,32,512,32,250,0.8160095810890198
4181,0.0001,32,512,32,500,0.8351254463195801
4181,0.0001,32,512,64,250,0.8339307308197021
4181,0.0001,32,512,64,500,0.8291517496109009
4181,0.0001,32,512,128,250,0.8172042965888977
4181,0.0001,32,512,128,500,0.8195937871932983
4181,0.0001,64,256,32,250,0.8387096524238586
4181,0.0001,64,256,32,500,0.8410991430282593
4181,0.0001,64,256,64,250,0.842293918132782
4181,0.0001,64,256,64,500,0.842293918132782
4181,0.0001,64,256,128,250,0.8315412402153015
4181,0.0001,64,256,128,500,0.8351254463195801
4181,0.0001,64,512,32,250,0.8434886336326599
4181,0.0001,64,512,32,500,0.842293918132782
4181,0.0001,64,512,64,250,0.8351254463195801
4181,0.0001,64,512,64,500,0.8399044275283813
4181,0.0001,64,512,128,250,0.8375149369239807
4181,0.0001,64,512,128,500,0.8351254463195801
4181,0.0001,128,256,32,250,0.8458781242370605
4181,0.0001,128,256,32,500,0.8530465960502625
4181,0.0001,128,256,64,250,0.842293918132782
4181,0.0001,128,256,64,500,0.842293918132782
4181,0.0001,128,256,128,250,0.8303464651107788
4181,0.0001,128,256,128,500,0.8399044275283813
4181,0.0001,128,512,32,250,0.8387096524238586
4181,0.0001,128,512,32,500,0.8482676148414612
4181,0.0001,128,512,64,250,0.8387096524238586
4181,0.0001,128,512,64,500,0.8458781242370605
4181,0.0001,128,512,128,250,0.8434886336326599
4181,0.0001,128,512,128,500,0.8410991430282593
4181,1e-05,32,256,32,250,0.8076463341712952
4181,1e-05,32,256,32,500,0.8195937871932983
4181,1e-05,32,256,64,250,0.7980884313583374
4181,1e-05,32,256,64,500,0.8183990716934204
4181,1e-05,32,256,128,250,0.7956989407539368
4181,1e-05,32,256,128,500,0.7921146750450134
4181,1e-05,32,512,32,250,0.8160095810890198
4181,1e-05,32,512,32,500,0.8124253153800964
4181,1e-05,32,512,64,250,0.7992831468582153
4181,1e-05,32,512,64,500,0.8028674125671387
4181,1e-05,32,512,128,250,0.800477921962738
4181,1e-05,32,512,128,500,0.7897251844406128
4181,1e-05,64,256,32,250,0.8243727684020996
4181,1e-05,64,256,32,500,0.8267622590065002
4181,1e-05,64,256,64,250,0.8136200904846191
4181,1e-05,64,256,64,500,0.8279569745063782
4181,1e-05,64,256,128,250,0.8160095810890198
4181,1e-05,64,256,128,500,0.821983277797699
4181,1e-05,64,512,32,250,0.8124253153800964
4181,1e-05,64,512,32,500,0.8195937871932983
4181,1e-05,64,512,64,250,0.8207885026931763
4181,1e-05,64,512,64,500,0.8303464651107788
4181,1e-05,64,512,128,250,0.8160095810890198
4181,1e-05,64,512,128,500,0.8231779932975769
4181,1e-05,128,256,32,250,0.8351254463195801
4181,1e-05,128,256,32,500,0.8387096524238586
4181,1e-05,128,256,64,250,0.8387096524238586
4181,1e-05,128,256,64,500,0.8315412402153015
4181,1e-05,128,256,128,250,0.8339307308197021
4181,1e-05,128,256,128,500,0.8255674839019775
4181,1e-05,128,512,32,250,0.8327359557151794
4181,1e-05,128,512,32,500,0.8375149369239807
4181,1e-05,128,512,64,250,0.8291517496109009
4181,1e-05,128,512,64,500,0.836320161819458
4181,1e-05,128,512,128,250,0.8327359557151794
4181,1e-05,128,512,128,500,0.836320161819458
