data_amount,learning_rate,num_filters,dense_unit,batch_size,epochs,accuracy
5333,0.001,32,256,32,250,0.8144329786300659
5333,0.001,32,256,32,500,0.8134957551956177
5333,0.001,32,256,64,250,0.8172445893287659
5333,0.001,32,256,64,500,0.8144329786300659
5333,0.001,32,256,128,250,0.8191190361976624
5333,0.001,32,256,128,500,0.8181818127632141
5333,0.001,32,512,32,250,0.8153702020645142
5333,0.001,32,512,32,500,0.8209934234619141
5333,0.001,32,512,64,250,0.8219306468963623
5333,0.001,32,512,64,500,0.8247422575950623
5333,0.001,32,512,128,250,0.8078725337982178
5333,0.001,32,512,128,500,0.8163074254989624
5333,0.001,64,256,32,250,0.8303655385971069
5333,0.001,64,256,32,500,0.8303655385971069
5333,0.001,64,256,64,250,0.8322399258613586
5333,0.001,64,256,64,500,0.8331771492958069
5333,0.001,64,256,128,250,0.8284910917282104
5333,0.001,64,256,128,500,0.8256794810295105
5333,0.001,64,512,32,250,0.8256794810295105
5333,0.001,64,512,32,500,0.823805034160614
5333,0.001,64,512,64,250,0.8313027024269104
5333,0.001,64,512,64,500,0.8275538682937622
5333,0.001,64,512,128,250,0.8294283151626587
5333,0.001,64,512,128,500,0.8266167044639587
5333,0.001,128,256,32,250,0.8331771492958069
5333,0.001,128,256,32,500,0.8284910917282104
5333,0.001,128,256,64,250,0.8266167044639587
5333,0.001,128,256,64,500,0.8359887599945068
5333,0.001,128,256,128,250,0.8313027024269104
5333,0.001,128,256,128,500,0.8388003706932068
5333,0.001,128,512,32,250,0.8313027024269104
5333,0.001,128,512,32,500,0.8284910917282104
5333,0.001,128,512,64,250,0.8322399258613586
5333,0.001,128,512,64,500,0.8313027024269104
5333,0.001,128,512,128,250,0.8228678703308105
5333,0.001,128,512,128,500,0.8266167044639587
5333,0.0001,32,256,32,250,0.8050609230995178
5333,0.0001,32,256,32,500,0.8050609230995178
5333,0.0001,32,256,64,250,0.8144329786300659
5333,0.0001,32,256,64,500,0.811621367931366
5333,0.0001,32,256,128,250,0.8003748655319214
5333,0.0001,32,256,128,500,0.8078725337982178
5333,0.0001,32,512,32,250,0.8209934234619141
5333,0.0001,32,512,32,500,0.8125585913658142
5333,0.0001,32,512,64,250,0.8050609230995178
5333,0.0001,32,512,64,500,0.8172445893287659
5333,0.0001,32,512,128,250,0.7994377017021179
5333,0.0001,32,512,128,500,0.8059981465339661
5333,0.0001,64,256,32,250,0.8294283151626587
5333,0.0001,64,256,32,500,0.8200562596321106
5333,0.0001,64,256,64,250,0.8219306468963623
5333,0.0001,64,256,64,500,0.823805034160614
5333,0.0001,64,256,128,250,0.8125585913658142
5333,0.0001,64,256,128,500,0.8247422575950623
5333,0.0001,64,512,32,250,0.8219306468963623
5333,0.0001,64,512,32,500,0.8275538682937622
5333,0.0001,64,512,64,250,0.8294283151626587
5333,0.0001,64,512,64,500,0.8294283151626587
5333,0.0001,64,512,128,250,0.8228678703308105
5333,0.0001,64,512,128,500,0.8219306468963623
5333,0.0001,128,256,32,250,0.8350515365600586
5333,0.0001,128,256,32,500,0.8388003706932068
5333,0.0001,128,256,64,250,0.8341143131256104
5333,0.0001,128,256,64,500,0.8378631472587585
5333,0.0001,128,256,128,250,0.8359887599945068
5333,0.0001,128,256,128,500,0.8294283151626587
5333,0.0001,128,512,32,250,0.839737594127655
5333,0.0001,128,512,32,500,0.8322399258613586
5333,0.0001,128,512,64,250,0.8453608155250549
5333,0.0001,128,512,64,500,0.8359887599945068
5333,0.0001,128,512,128,250,0.8350515365600586
5333,0.0001,128,512,128,500,0.8322399258613586
5333,1e-05,32,256,32,250,0.7760074734687805
5333,1e-05,32,256,32,500,0.7966260313987732
5333,1e-05,32,256,64,250,0.7741330862045288
5333,1e-05,32,256,64,500,0.7853795886039734
5333,1e-05,32,256,128,250,0.7685098648071289
5333,1e-05,32,256,128,500,0.7685098648071289
5333,1e-05,32,512,32,250,0.7769446969032288
5333,1e-05,32,512,32,500,0.8022493124008179
5333,1e-05,32,512,64,250,0.7797563076019287
5333,1e-05,32,512,64,500,0.8041236996650696
5333,1e-05,32,512,128,250,0.7816307544708252
5333,1e-05,32,512,128,500,0.7760074734687805
5333,1e-05,64,256,32,250,0.7985004782676697
5333,1e-05,64,256,32,500,0.7985004782676697
5333,1e-05,64,256,64,250,0.7938144207000732
5333,1e-05,64,256,64,500,0.7966260313987732
5333,1e-05,64,256,128,250,0.7863167524337769
5333,1e-05,64,256,128,500,0.8050609230995178
5333,1e-05,64,512,32,250,0.7975632548332214
5333,1e-05,64,512,32,500,0.8069353103637695
5333,1e-05,64,512,64,250,0.790065586566925
5333,1e-05,64,512,64,500,0.8013120889663696
5333,1e-05,64,512,128,250,0.7881911993026733
5333,1e-05,64,512,128,500,0.8078725337982178
5333,1e-05,128,256,32,250,0.808809757232666
5333,1e-05,128,256,32,500,0.8228678703308105
5333,1e-05,128,256,64,250,0.8097469806671143
5333,1e-05,128,256,64,500,0.811621367931366
5333,1e-05,128,256,128,250,0.7994377017021179
5333,1e-05,128,256,128,500,0.8022493124008179
5333,1e-05,128,512,32,250,0.8172445893287659
5333,1e-05,128,512,32,500,0.8284910917282104
5333,1e-05,128,512,64,250,0.8041236996650696
5333,1e-05,128,512,64,500,0.8181818127632141
5333,1e-05,128,512,128,250,0.8097469806671143
5333,1e-05,128,512,128,500,0.8059981465339661
