data_amount,learning_rate,num_filters,dense_unit,batch_size,epochs,accuracy
3583,0.001,32,256,32,250,0.8298465609550476
3583,0.001,32,256,32,500,0.8340306878089905
3583,0.001,32,256,64,250,0.8117154836654663
3583,0.001,32,256,64,500,0.8270571827888489
3583,0.001,32,256,128,250,0.8172942996025085
3583,0.001,32,256,128,500,0.8382147550582886
3583,0.001,32,512,32,250,0.8256624937057495
3583,0.001,32,512,32,500,0.8326359987258911
3583,0.001,32,512,64,250,0.8368200659751892
3583,0.001,32,512,64,500,0.8214783668518066
3583,0.001,32,512,128,250,0.8284518718719482
3583,0.001,32,512,128,500,0.8298465609550476
3583,0.001,64,256,32,250,0.8172942996025085
3583,0.001,64,256,32,500,0.8172942996025085
3583,0.001,64,256,64,250,0.8368200659751892
3583,0.001,64,256,64,500,0.8298465609550476
3583,0.001,64,256,128,250,0.822873055934906
3583,0.001,64,256,128,500,0.8270571827888489
3583,0.001,64,512,32,250,0.8284518718719482
3583,0.001,64,512,32,500,0.8354253768920898
3583,0.001,64,512,64,250,0.8298465609550476
3583,0.001,64,512,64,500,0.8326359987258911
3583,0.001,64,512,128,250,0.8256624937057495
3583,0.001,64,512,128,500,0.8284518718719482
3583,0.001,128,256,32,250,0.8382147550582886
3583,0.001,128,256,32,500,0.8256624937057495
3583,0.001,128,256,64,250,0.8340306878089905
3583,0.001,128,256,64,500,0.8354253768920898
3583,0.001,128,256,128,250,0.8410041928291321
3583,0.001,128,256,128,500,0.8298465609550476
3583,0.001,128,512,32,250,0.8326359987258911
3583,0.001,128,512,32,500,0.8284518718719482
3583,0.001,128,512,64,250,0.8354253768920898
3583,0.001,128,512,64,500,0.8312413096427917
3583,0.001,128,512,128,250,0.8284518718719482
3583,0.001,128,512,128,500,0.8270571827888489
3583,0.0001,32,256,32,250,0.8340306878089905
3583,0.0001,32,256,32,500,0.8312413096427917
3583,0.0001,32,256,64,250,0.8200836777687073
3583,0.0001,32,256,64,500,0.8368200659751892
3583,0.0001,32,256,128,250,0.8103207945823669
3583,0.0001,32,256,128,500,0.814504861831665
3583,0.0001,32,512,32,250,0.8172942996025085
3583,0.0001,32,512,32,500,0.8396095037460327
3583,0.0001,32,512,64,250,0.822873055934906
3583,0.0001,32,512,64,500,0.8326359987258911
3583,0.0001,32,512,128,250,0.8158996105194092
3583,0.0001,32,512,128,500,0.8047419786453247
3583,0.0001,64,256,32,250,0.8312413096427917
3583,0.0001,64,256,32,500,0.8270571827888489
3583,0.0001,64,256,64,250,0.8326359987258911
3583,0.0001,64,256,64,500,0.8326359987258911
3583,0.0001,64,256,128,250,0.8312413096427917
3583,0.0001,64,256,128,500,0.8270571827888489
3583,0.0001,64,512,32,250,0.8298465609550476
3583,0.0001,64,512,32,500,0.8354253768920898
3583,0.0001,64,512,64,250,0.8242678046226501
3583,0.0001,64,512,64,500,0.8284518718719482
3583,0.0001,64,512,128,250,0.8340306878089905
3583,0.0001,64,512,128,500,0.8270571827888489
3583,0.0001,128,256,32,250,0.8382147550582886
3583,0.0001,128,256,32,500,0.8298465609550476
3583,0.0001,128,256,64,250,0.8340306878089905
3583,0.0001,128,256,64,500,0.8382147550582886
3583,0.0001,128,256,128,250,0.8368200659751892
3583,0.0001,128,256,128,500,0.8354253768920898
3583,0.0001,128,512,32,250,0.8396095037460327
3583,0.0001,128,512,32,500,0.8396095037460327
3583,0.0001,128,512,64,250,0.8340306878089905
3583,0.0001,128,512,64,500,0.8298465609550476
3583,0.0001,128,512,128,250,0.8340306878089905
3583,0.0001,128,512,128,500,0.8382147550582886
3583,1e-05,32,256,32,250,0.7977684736251831
3583,1e-05,32,256,32,500,0.7949790954589844
3583,1e-05,32,256,64,250,0.793584406375885
3583,1e-05,32,256,64,500,0.793584406375885
3583,1e-05,32,256,128,250,0.7796373963356018
3583,1e-05,32,256,128,500,0.7866109013557434
3583,1e-05,32,512,32,250,0.8089261054992676
3583,1e-05,32,512,32,500,0.8061366677284241
3583,1e-05,32,512,64,250,0.7782427072525024
3583,1e-05,32,512,64,500,0.7907949686050415
3583,1e-05,32,512,128,250,0.8047419786453247
3583,1e-05,32,512,128,500,0.7894002795219421
3583,1e-05,64,256,32,250,0.8200836777687073
3583,1e-05,64,256,32,500,0.8061366677284241
3583,1e-05,64,256,64,250,0.8047419786453247
3583,1e-05,64,256,64,500,0.8214783668518066
3583,1e-05,64,256,128,250,0.7977684736251831
3583,1e-05,64,256,128,500,0.8131101727485657
3583,1e-05,64,512,32,250,0.8214783668518066
3583,1e-05,64,512,32,500,0.814504861831665
3583,1e-05,64,512,64,250,0.8005578517913818
3583,1e-05,64,512,64,500,0.8158996105194092
3583,1e-05,64,512,128,250,0.793584406375885
3583,1e-05,64,512,128,500,0.8117154836654663
3583,1e-05,128,256,32,250,0.8242678046226501
3583,1e-05,128,256,32,500,0.8298465609550476
3583,1e-05,128,256,64,250,0.8186889886856079
3583,1e-05,128,256,64,500,0.8186889886856079
3583,1e-05,128,256,128,250,0.8061366677284241
3583,1e-05,128,256,128,500,0.822873055934906
3583,1e-05,128,512,32,250,0.8158996105194092
3583,1e-05,128,512,32,500,0.8270571827888489
3583,1e-05,128,512,64,250,0.8075313568115234
3583,1e-05,128,512,64,500,0.8312413096427917
3583,1e-05,128,512,128,250,0.822873055934906
3583,1e-05,128,512,128,500,0.8172942996025085
