data_amount,learning_rate,num_filters,dense_unit,batch_size,epochs,accuracy
4499,0.001,32,256,32,250,0.8344444632530212
4499,0.001,32,256,32,500,0.8355555534362793
4499,0.001,32,256,64,250,0.8444444537162781
4499,0.001,32,256,64,500,0.8444444537162781
4499,0.001,32,256,128,250,0.8288888931274414
4499,0.001,32,256,128,500,0.8366666436195374
4499,0.001,32,512,32,250,0.8377777934074402
4499,0.001,32,512,32,500,0.8355555534362793
4499,0.001,32,512,64,250,0.8255555629730225
4499,0.001,32,512,64,500,0.8433333039283752
4499,0.001,32,512,128,250,0.8266666531562805
4499,0.001,32,512,128,500,0.8355555534362793
4499,0.001,64,256,32,250,0.8500000238418579
4499,0.001,64,256,32,500,0.8455555438995361
4499,0.001,64,256,64,250,0.8533333539962769
4499,0.001,64,256,64,500,0.8344444632530212
4499,0.001,64,256,128,250,0.851111114025116
4499,0.001,64,256,128,500,0.8488888740539551
4499,0.001,64,512,32,250,0.8299999833106995
4499,0.001,64,512,32,500,0.8433333039283752
4499,0.001,64,512,64,250,0.8455555438995361
4499,0.001,64,512,64,500,0.8444444537162781
4499,0.001,64,512,128,250,0.8488888740539551
4499,0.001,64,512,128,500,0.8388888835906982
4499,0.001,128,256,32,250,0.8500000238418579
4499,0.001,128,256,32,500,0.8488888740539551
4499,0.001,128,256,64,250,0.8455555438995361
4499,0.001,128,256,64,500,0.8455555438995361
4499,0.001,128,256,128,250,0.8444444537162781
4499,0.001,128,256,128,500,0.8444444537162781
4499,0.001,128,512,32,250,0.8344444632530212
4499,0.001,128,512,32,500,0.8455555438995361
4499,0.001,128,512,64,250,0.8366666436195374
4499,0.001,128,512,64,500,0.8488888740539551
4499,0.001,128,512,128,250,0.847777783870697
4499,0.001,128,512,128,500,0.8411111235618591
4499,0.0001,32,256,32,250,0.8299999833106995
4499,0.0001,32,256,32,500,0.8366666436195374
4499,0.0001,32,256,64,250,0.8299999833106995
4499,0.0001,32,256,64,500,0.8388888835906982
4499,0.0001,32,256,128,250,0.8277778029441833
4499,0.0001,32,256,128,500,0.8233333230018616
4499,0.0001,32,512,32,250,0.8355555534362793
4499,0.0001,32,512,32,500,0.8388888835906982
4499,0.0001,32,512,64,250,0.8233333230018616
4499,0.0001,32,512,64,500,0.8255555629730225
4499,0.0001,32,512,128,250,0.8188889026641846
4499,0.0001,32,512,128,500,0.8155555725097656
4499,0.0001,64,256,32,250,0.8355555534362793
4499,0.0001,64,256,32,500,0.8588888645172119
4499,0.0001,64,256,64,250,0.8388888835906982
4499,0.0001,64,256,64,500,0.8344444632530212
4499,0.0001,64,256,128,250,0.8377777934074402
4499,0.0001,64,256,128,500,0.8399999737739563
4499,0.0001,64,512,32,250,0.8377777934074402
4499,0.0001,64,512,32,500,0.8411111235618591
4499,0.0001,64,512,64,250,0.8333333134651184
4499,0.0001,64,512,64,500,0.8399999737739563
4499,0.0001,64,512,128,250,0.8399999737739563
4499,0.0001,64,512,128,500,0.8399999737739563
4499,0.0001,128,256,32,250,0.851111114025116
4499,0.0001,128,256,32,500,0.8488888740539551
4499,0.0001,128,256,64,250,0.846666693687439
4499,0.0001,128,256,64,500,0.846666693687439
4499,0.0001,128,256,128,250,0.846666693687439
4499,0.0001,128,256,128,500,0.8444444537162781
4499,0.0001,128,512,32,250,0.8433333039283752
4499,0.0001,128,512,32,500,0.851111114025116
4499,0.0001,128,512,64,250,0.847777783870697
4499,0.0001,128,512,64,500,0.8488888740539551
4499,0.0001,128,512,128,250,0.8399999737739563
4499,0.0001,128,512,128,500,0.8399999737739563
4499,1e-05,32,256,32,250,0.801111102104187
4499,1e-05,32,256,32,500,0.8022222518920898
4499,1e-05,32,256,64,250,0.7977777719497681
4499,1e-05,32,256,64,500,0.7977777719497681
4499,1e-05,32,256,128,250,0.7766666412353516
4499,1e-05,32,256,128,500,0.7944444417953491
4499,1e-05,32,512,32,250,0.801111102104187
4499,1e-05,32,512,32,500,0.8055555820465088
4499,1e-05,32,512,64,250,0.79666668176651
4499,1e-05,32,512,64,500,0.8122222423553467
4499,1e-05,32,512,128,250,0.7844444513320923
4499,1e-05,32,512,128,500,0.8033333420753479
4499,1e-05,64,256,32,250,0.8133333325386047
4499,1e-05,64,256,32,500,0.8277778029441833
4499,1e-05,64,256,64,250,0.8088889122009277
4499,1e-05,64,256,64,500,0.8199999928474426
4499,1e-05,64,256,128,250,0.800000011920929
4499,1e-05,64,256,128,500,0.8122222423553467
4499,1e-05,64,512,32,250,0.8233333230018616
4499,1e-05,64,512,32,500,0.8288888931274414
4499,1e-05,64,512,64,250,0.8288888931274414
4499,1e-05,64,512,64,500,0.8244444727897644
4499,1e-05,64,512,128,250,0.8133333325386047
4499,1e-05,64,512,128,500,0.8111110925674438
4499,1e-05,128,256,32,250,0.8333333134651184
4499,1e-05,128,256,32,500,0.8355555534362793
4499,1e-05,128,256,64,250,0.8322222232818604
4499,1e-05,128,256,64,500,0.8355555534362793
4499,1e-05,128,256,128,250,0.8166666626930237
4499,1e-05,128,256,128,500,0.8333333134651184
4499,1e-05,128,512,32,250,0.8266666531562805
4499,1e-05,128,512,32,500,0.8377777934074402
4499,1e-05,128,512,64,250,0.8311111330986023
4499,1e-05,128,512,64,500,0.8333333134651184
4499,1e-05,128,512,128,250,0.8288888931274414
4499,1e-05,128,512,128,500,0.8266666531562805
