data_amount,learning_rate,num_filters,dense_unit,batch_size,epochs,accuracy
6060,0.001,32,256,32,250,0.8490098714828491
6060,0.001,32,256,32,500,0.8432343006134033
6060,0.001,32,256,64,250,0.844059407711029
6060,0.001,32,256,64,500,0.8424092531204224
6060,0.001,32,256,128,250,0.8432343006134033
6060,0.001,32,256,128,500,0.8481848239898682
6060,0.001,32,512,32,250,0.853960394859314
6060,0.001,32,512,32,500,0.8481848239898682
6060,0.001,32,512,64,250,0.8490098714828491
6060,0.001,32,512,64,500,0.8457095623016357
6060,0.001,32,512,128,250,0.8333333134651184
6060,0.001,32,512,128,500,0.8465346693992615
6060,0.001,64,256,32,250,0.8465346693992615
6060,0.001,64,256,32,500,0.8506600856781006
6060,0.001,64,256,64,250,0.8523102402687073
6060,0.001,64,256,64,500,0.8523102402687073
6060,0.001,64,256,128,250,0.8498349785804749
6060,0.001,64,256,128,500,0.8498349785804749
6060,0.001,64,512,32,250,0.8490098714828491
6060,0.001,64,512,32,500,0.8514851331710815
6060,0.001,64,512,64,250,0.8490098714828491
6060,0.001,64,512,64,500,0.8523102402687073
6060,0.001,64,512,128,250,0.8465346693992615
6060,0.001,64,512,128,500,0.8490098714828491
6060,0.001,128,256,32,250,0.8597359657287598
6060,0.001,128,256,32,500,0.8597359657287598
6060,0.001,128,256,64,250,0.8556105494499207
6060,0.001,128,256,64,500,0.8580858111381531
6060,0.001,128,256,128,250,0.853960394859314
6060,0.001,128,256,128,500,0.8506600856781006
6060,0.001,128,512,32,250,0.8465346693992615
6060,0.001,128,512,32,500,0.8523102402687073
6060,0.001,128,512,64,250,0.853960394859314
6060,0.001,128,512,64,500,0.8547855019569397
6060,0.001,128,512,128,250,0.8572607040405273
6060,0.001,128,512,128,500,0.8580858111381531
6060,0.0001,32,256,32,250,0.8374587297439575
6060,0.0001,32,256,32,500,0.8564356565475464
6060,0.0001,32,256,64,250,0.8374587297439575
6060,0.0001,32,256,64,500,0.8407590985298157
6060,0.0001,32,256,128,250,0.8316831588745117
6060,0.0001,32,256,128,500,0.8391088843345642
6060,0.0001,32,512,32,250,0.8531352877616882
6060,0.0001,32,512,32,500,0.8481848239898682
6060,0.0001,32,512,64,250,0.8366336822509766
6060,0.0001,32,512,64,500,0.8399339914321899
6060,0.0001,32,512,128,250,0.8226072788238525
6060,0.0001,32,512,128,500,0.8407590985298157
6060,0.0001,64,256,32,250,0.8580858111381531
6060,0.0001,64,256,32,500,0.8506600856781006
6060,0.0001,64,256,64,250,0.8473597168922424
6060,0.0001,64,256,64,500,0.8514851331710815
6060,0.0001,64,256,128,250,0.8481848239898682
6060,0.0001,64,256,128,500,0.8424092531204224
6060,0.0001,64,512,32,250,0.8481848239898682
6060,0.0001,64,512,32,500,0.8490098714828491
6060,0.0001,64,512,64,250,0.8498349785804749
6060,0.0001,64,512,64,500,0.8415841460227966
6060,0.0001,64,512,128,250,0.8457095623016357
6060,0.0001,64,512,128,500,0.8448845148086548
6060,0.0001,128,256,32,250,0.8556105494499207
6060,0.0001,128,256,32,500,0.8580858111381531
6060,0.0001,128,256,64,250,0.8514851331710815
6060,0.0001,128,256,64,500,0.8572607040405273
6060,0.0001,128,256,128,250,0.8490098714828491
6060,0.0001,128,256,128,500,0.8589109182357788
6060,0.0001,128,512,32,250,0.8531352877616882
6060,0.0001,128,512,32,500,0.8696369528770447
6060,0.0001,128,512,64,250,0.8589109182357788
6060,0.0001,128,512,64,500,0.8630362749099731
6060,0.0001,128,512,128,250,0.8572607040405273
6060,0.0001,128,512,128,500,0.853960394859314
6060,1e-05,32,256,32,250,0.8168317079544067
6060,1e-05,32,256,32,500,0.8226072788238525
6060,1e-05,32,256,64,250,0.816006600856781
6060,1e-05,32,256,64,500,0.8052805066108704
6060,1e-05,32,256,128,250,0.7962046265602112
6060,1e-05,32,256,128,500,0.7962046265602112
6060,1e-05,32,512,32,250,0.8118811845779419
6060,1e-05,32,512,32,500,0.8250824809074402
6060,1e-05,32,512,64,250,0.8151814937591553
6060,1e-05,32,512,64,500,0.8209571242332458
6060,1e-05,32,512,128,250,0.8135313391685486
6060,1e-05,32,512,128,500,0.8085808753967285
6060,1e-05,64,256,32,250,0.8283828496932983
6060,1e-05,64,256,32,500,0.8424092531204224
6060,1e-05,64,256,64,250,0.8217821717262268
6060,1e-05,64,256,64,500,0.8349835276603699
6060,1e-05,64,256,128,250,0.8102310299873352
6060,1e-05,64,256,128,500,0.8333333134651184
6060,1e-05,64,512,32,250,0.8283828496932983
6060,1e-05,64,512,32,500,0.8325082659721375
6060,1e-05,64,512,64,250,0.8209571242332458
6060,1e-05,64,512,64,500,0.8234323263168335
6060,1e-05,64,512,128,250,0.8201320171356201
6060,1e-05,64,512,128,500,0.8316831588745117
6060,1e-05,128,256,32,250,0.8399339914321899
6060,1e-05,128,256,32,500,0.8432343006134033
6060,1e-05,128,256,64,250,0.8374587297439575
6060,1e-05,128,256,64,500,0.8391088843345642
6060,1e-05,128,256,128,250,0.8308581113815308
6060,1e-05,128,256,128,500,0.8374587297439575
6060,1e-05,128,512,32,250,0.844059407711029
6060,1e-05,128,512,32,500,0.8424092531204224
6060,1e-05,128,512,64,250,0.8316831588745117
6060,1e-05,128,512,64,500,0.8457095623016357
6060,1e-05,128,512,128,250,0.8424092531204224
6060,1e-05,128,512,128,500,0.8457095623016357
