data_amount,learning_rate,num_filters,dense_unit,batch_size,epochs,accuracy
1852,0.001,32,256,32,250,0.808625340461731
1852,0.001,32,256,32,500,0.8005390763282776
1852,0.001,32,256,64,250,0.7978436946868896
1852,0.001,32,256,64,500,0.8059298992156982
1852,0.001,32,256,128,250,0.8140161633491516
1852,0.001,32,256,128,500,0.808625340461731
1852,0.001,32,512,32,250,0.8167116045951843
1852,0.001,32,512,32,500,0.822102427482605
1852,0.001,32,512,64,250,0.808625340461731
1852,0.001,32,512,64,500,0.808625340461731
1852,0.001,32,512,128,250,0.7978436946868896
1852,0.001,32,512,128,500,0.7897574305534363
1852,0.001,64,256,32,250,0.8032345175743103
1852,0.001,64,256,32,500,0.808625340461731
1852,0.001,64,256,64,250,0.8005390763282776
1852,0.001,64,256,64,500,0.8032345175743103
1852,0.001,64,256,128,250,0.808625340461731
1852,0.001,64,256,128,500,0.7978436946868896
1852,0.001,64,512,32,250,0.8167116045951843
1852,0.001,64,512,32,500,0.808625340461731
1852,0.001,64,512,64,250,0.8059298992156982
1852,0.001,64,512,64,500,0.822102427482605
1852,0.001,64,512,128,250,0.8005390763282776
1852,0.001,64,512,128,500,0.8113207817077637
1852,0.001,128,256,32,250,0.808625340461731
1852,0.001,128,256,32,500,0.8032345175743103
1852,0.001,128,256,64,250,0.8005390763282776
1852,0.001,128,256,64,500,0.808625340461731
1852,0.001,128,256,128,250,0.8059298992156982
1852,0.001,128,256,128,500,0.808625340461731
1852,0.001,128,512,32,250,0.8005390763282776
1852,0.001,128,512,32,500,0.822102427482605
1852,0.001,128,512,64,250,0.8032345175743103
1852,0.001,128,512,64,500,0.808625340461731
1852,0.001,128,512,128,250,0.8005390763282776
1852,0.001,128,512,128,500,0.8194069862365723
1852,0.0001,32,256,32,250,0.8032345175743103
1852,0.0001,32,256,32,500,0.8382749557495117
1852,0.0001,32,256,64,250,0.8167116045951843
1852,0.0001,32,256,64,500,0.8167116045951843
1852,0.0001,32,256,128,250,0.7924528121948242
1852,0.0001,32,256,128,500,0.8140161633491516
1852,0.0001,32,512,32,250,0.8032345175743103
1852,0.0001,32,512,32,500,0.808625340461731
1852,0.0001,32,512,64,250,0.8113207817077637
1852,0.0001,32,512,64,500,0.8140161633491516
1852,0.0001,32,512,128,250,0.7843665480613708
1852,0.0001,32,512,128,500,0.7978436946868896
1852,0.0001,64,256,32,250,0.8167116045951843
1852,0.0001,64,256,32,500,0.8274932503700256
1852,0.0001,64,256,64,250,0.8059298992156982
1852,0.0001,64,256,64,500,0.8247978687286377
1852,0.0001,64,256,128,250,0.808625340461731
1852,0.0001,64,256,128,500,0.8113207817077637
1852,0.0001,64,512,32,250,0.8167116045951843
1852,0.0001,64,512,32,500,0.8247978687286377
1852,0.0001,64,512,64,250,0.8167116045951843
1852,0.0001,64,512,64,500,0.8059298992156982
1852,0.0001,64,512,128,250,0.808625340461731
1852,0.0001,64,512,128,500,0.7978436946868896
1852,0.0001,128,256,32,250,0.8247978687286377
1852,0.0001,128,256,32,500,0.8194069862365723
1852,0.0001,128,256,64,250,0.822102427482605
1852,0.0001,128,256,64,500,0.8274932503700256
1852,0.0001,128,256,128,250,0.8113207817077637
1852,0.0001,128,256,128,500,0.8274932503700256
1852,0.0001,128,512,32,250,0.8140161633491516
1852,0.0001,128,512,32,500,0.8167116045951843
1852,0.0001,128,512,64,250,0.8113207817077637
1852,0.0001,128,512,64,500,0.8140161633491516
1852,0.0001,128,512,128,250,0.8140161633491516
1852,0.0001,128,512,128,500,0.8140161633491516
1852,1e-05,32,256,32,250,0.7708894610404968
1852,1e-05,32,256,32,500,0.7574123740196228
1852,1e-05,32,256,64,250,0.7762803435325623
1852,1e-05,32,256,64,500,0.7681940793991089
1852,1e-05,32,256,128,250,0.7681940793991089
1852,1e-05,32,256,128,500,0.7654986381530762
1852,1e-05,32,512,32,250,0.7870619893074036
1852,1e-05,32,512,32,500,0.7762803435325623
1852,1e-05,32,512,64,250,0.7789757251739502
1852,1e-05,32,512,64,500,0.7789757251739502
1852,1e-05,32,512,128,250,0.7439352869987488
1852,1e-05,32,512,128,500,0.7897574305534363
1852,1e-05,64,256,32,250,0.7654986381530762
1852,1e-05,64,256,32,500,0.8005390763282776
1852,1e-05,64,256,64,250,0.7924528121948242
1852,1e-05,64,256,64,500,0.8032345175743103
1852,1e-05,64,256,128,250,0.7762803435325623
1852,1e-05,64,256,128,500,0.7951482534408569
1852,1e-05,64,512,32,250,0.7924528121948242
1852,1e-05,64,512,32,500,0.8032345175743103
1852,1e-05,64,512,64,250,0.7924528121948242
1852,1e-05,64,512,64,500,0.7870619893074036
1852,1e-05,64,512,128,250,0.8032345175743103
1852,1e-05,64,512,128,500,0.7924528121948242
1852,1e-05,128,256,32,250,0.7951482534408569
1852,1e-05,128,256,32,500,0.8167116045951843
1852,1e-05,128,256,64,250,0.8005390763282776
1852,1e-05,128,256,64,500,0.8140161633491516
1852,1e-05,128,256,128,250,0.8059298992156982
1852,1e-05,128,256,128,500,0.7924528121948242
1852,1e-05,128,512,32,250,0.8167116045951843
1852,1e-05,128,512,32,500,0.822102427482605
1852,1e-05,128,512,64,250,0.8005390763282776
1852,1e-05,128,512,64,500,0.808625340461731
1852,1e-05,128,512,128,250,0.8113207817077637
1852,1e-05,128,512,128,500,0.7978436946868896
