data_amount,learning_rate,num_filters,dense_unit,batch_size,epochs,accuracy
3167,0.001,32,256,32,250,0.7082018852233887
3167,0.001,32,256,32,500,0.7003154754638672
3167,0.001,32,256,64,250,0.6829652786254883
3167,0.001,32,256,64,500,0.6924290060997009
3167,0.001,32,256,128,250,0.6940063238143921
3167,0.001,32,256,128,500,0.7066246271133423
3167,0.001,32,512,32,250,0.7129337787628174
3167,0.001,32,512,32,500,0.7034700512886047
3167,0.001,32,512,64,250,0.698738157749176
3167,0.001,32,512,64,500,0.6924290060997009
3167,0.001,32,512,128,250,0.6940063238143921
3167,0.001,32,512,128,500,0.7145110368728638
3167,0.001,64,256,32,250,0.7097792029380798
3167,0.001,64,256,32,500,0.7097792029380798
3167,0.001,64,256,64,250,0.7018927335739136
3167,0.001,64,256,64,500,0.7034700512886047
3167,0.001,64,256,128,250,0.7034700512886047
3167,0.001,64,256,128,500,0.7145110368728638
3167,0.001,64,512,32,250,0.7003154754638672
3167,0.001,64,512,32,500,0.7066246271133423
3167,0.001,64,512,64,250,0.7018927335739136
3167,0.001,64,512,64,500,0.7050473093986511
3167,0.001,64,512,128,250,0.7003154754638672
3167,0.001,64,512,128,500,0.6892744302749634
3167,0.001,128,256,32,250,0.7003154754638672
3167,0.001,128,256,32,500,0.7034700512886047
3167,0.001,128,256,64,250,0.6813880205154419
3167,0.001,128,256,64,500,0.7145110368728638
3167,0.001,128,256,128,250,0.7034700512886047
3167,0.001,128,256,128,500,0.6940063238143921
3167,0.001,128,512,32,250,0.698738157749176
3167,0.001,128,512,32,500,0.7160883545875549
3167,0.001,128,512,64,250,0.7192429304122925
3167,0.001,128,512,64,500,0.7176656126976013
3167,0.001,128,512,128,250,0.698738157749176
3167,0.001,128,512,128,500,0.7050473093986511
3167,0.0001,32,256,32,250,0.6892744302749634
3167,0.0001,32,256,32,500,0.6955835819244385
3167,0.0001,32,256,64,250,0.6908517479896545
3167,0.0001,32,256,64,500,0.6971608996391296
3167,0.0001,32,256,128,250,0.698738157749176
3167,0.0001,32,256,128,500,0.687697172164917
3167,0.0001,32,512,32,250,0.698738157749176
3167,0.0001,32,512,32,500,0.6940063238143921
3167,0.0001,32,512,64,250,0.6924290060997009
3167,0.0001,32,512,64,500,0.7066246271133423
3167,0.0001,32,512,128,250,0.6845425963401794
3167,0.0001,32,512,128,500,0.6892744302749634
3167,0.0001,64,256,32,250,0.7066246271133423
3167,0.0001,64,256,32,500,0.7192429304122925
3167,0.0001,64,256,64,250,0.7003154754638672
3167,0.0001,64,256,64,500,0.7129337787628174
3167,0.0001,64,256,128,250,0.6908517479896545
3167,0.0001,64,256,128,500,0.7129337787628174
3167,0.0001,64,512,32,250,0.7129337787628174
3167,0.0001,64,512,32,500,0.7129337787628174
3167,0.0001,64,512,64,250,0.7034700512886047
3167,0.0001,64,512,64,500,0.7066246271133423
3167,0.0001,64,512,128,250,0.7018927335739136
3167,0.0001,64,512,128,500,0.7034700512886047
3167,0.0001,128,256,32,250,0.7287065982818604
3167,0.0001,128,256,32,500,0.7192429304122925
3167,0.0001,128,256,64,250,0.6971608996391296
3167,0.0001,128,256,64,500,0.7113564610481262
3167,0.0001,128,256,128,250,0.7208201885223389
3167,0.0001,128,256,128,500,0.7129337787628174
3167,0.0001,128,512,32,250,0.7097792029380798
3167,0.0001,128,512,32,500,0.7192429304122925
3167,0.0001,128,512,64,250,0.7192429304122925
3167,0.0001,128,512,64,500,0.7113564610481262
3167,0.0001,128,512,128,250,0.7018927335739136
3167,0.0001,128,512,128,500,0.7082018852233887
3167,1e-05,32,256,32,250,0.6750788688659668
3167,1e-05,32,256,32,500,0.6640378832817078
3167,1e-05,32,256,64,250,0.6813880205154419
3167,1e-05,32,256,64,500,0.6845425963401794
3167,1e-05,32,256,128,250,0.6813880205154419
3167,1e-05,32,256,128,500,0.6798107028007507
3167,1e-05,32,512,32,250,0.6845425963401794
3167,1e-05,32,512,32,500,0.6829652786254883
3167,1e-05,32,512,64,250,0.6766561269760132
3167,1e-05,32,512,64,500,0.6687697172164917
3167,1e-05,32,512,128,250,0.6845425963401794
3167,1e-05,32,512,128,500,0.6924290060997009
3167,1e-05,64,256,32,250,0.687697172164917
3167,1e-05,64,256,32,500,0.6924290060997009
3167,1e-05,64,256,64,250,0.7113564610481262
3167,1e-05,64,256,64,500,0.6782334446907043
3167,1e-05,64,256,128,250,0.6971608996391296
3167,1e-05,64,256,128,500,0.6971608996391296
3167,1e-05,64,512,32,250,0.6782334446907043
3167,1e-05,64,512,32,500,0.7003154754638672
3167,1e-05,64,512,64,250,0.6861198544502258
3167,1e-05,64,512,64,500,0.698738157749176
3167,1e-05,64,512,128,250,0.6766561269760132
3167,1e-05,64,512,128,500,0.698738157749176
3167,1e-05,128,256,32,250,0.7050473093986511
3167,1e-05,128,256,32,500,0.7050473093986511
3167,1e-05,128,256,64,250,0.7003154754638672
3167,1e-05,128,256,64,500,0.7082018852233887
3167,1e-05,128,256,128,250,0.6971608996391296
3167,1e-05,128,256,128,500,0.7082018852233887
3167,1e-05,128,512,32,250,0.6955835819244385
3167,1e-05,128,512,32,500,0.7003154754638672
3167,1e-05,128,512,64,250,0.6971608996391296
3167,1e-05,128,512,64,500,0.7050473093986511
3167,1e-05,128,512,128,250,0.7018927335739136
3167,1e-05,128,512,128,500,0.7034700512886047
