data_amount,learning_rate,num_filters,dense_unit,batch_size,epochs,accuracy
249,0.001,32,256,32,250,1.0
249,0.001,32,256,32,500,0.9800000190734863
249,0.001,32,256,64,250,1.0
249,0.001,32,256,64,500,1.0
249,0.001,32,256,128,250,0.9399999976158142
249,0.001,32,256,128,500,0.9399999976158142
249,0.001,32,512,32,250,1.0
249,0.001,32,512,32,500,1.0
249,0.001,32,512,64,250,0.9800000190734863
249,0.001,32,512,64,500,0.9800000190734863
249,0.001,32,512,128,250,0.9800000190734863
249,0.001,32,512,128,500,0.9800000190734863
249,0.001,64,256,32,250,1.0
249,0.001,64,256,32,500,1.0
249,0.001,64,256,64,250,1.0
249,0.001,64,256,64,500,1.0
249,0.001,64,256,128,250,1.0
249,0.001,64,256,128,500,1.0
249,0.001,64,512,32,250,0.9800000190734863
249,0.001,64,512,32,500,1.0
249,0.001,64,512,64,250,1.0
249,0.001,64,512,64,500,1.0
249,0.001,64,512,128,250,0.5799999833106995
249,0.001,64,512,128,500,1.0
249,0.001,128,256,32,250,1.0
249,0.001,128,256,32,500,1.0
249,0.001,128,256,64,250,0.8199999928474426
249,0.001,128,256,64,500,0.9800000190734863
249,0.001,128,256,128,250,0.8799999952316284
249,0.001,128,256,128,500,0.9800000190734863
249,0.001,128,512,32,250,1.0
249,0.001,128,512,32,500,1.0
249,0.001,128,512,64,250,0.800000011920929
249,0.001,128,512,64,500,1.0
249,0.001,128,512,128,250,0.7400000095367432
249,0.001,128,512,128,500,0.9800000190734863
249,0.0001,32,256,32,250,1.0
249,0.0001,32,256,32,500,1.0
249,0.0001,32,256,64,250,0.9599999785423279
249,0.0001,32,256,64,500,1.0
249,0.0001,32,256,128,250,0.9599999785423279
249,0.0001,32,256,128,500,0.9599999785423279
249,0.0001,32,512,32,250,1.0
249,0.0001,32,512,32,500,1.0
249,0.0001,32,512,64,250,1.0
249,0.0001,32,512,64,500,1.0
249,0.0001,32,512,128,250,0.9200000166893005
249,0.0001,32,512,128,500,0.9800000190734863
249,0.0001,64,256,32,250,1.0
249,0.0001,64,256,32,500,1.0
249,0.0001,64,256,64,250,0.9800000190734863
249,0.0001,64,256,64,500,1.0
249,0.0001,64,256,128,250,0.9800000190734863
249,0.0001,64,256,128,500,0.9800000190734863
249,0.0001,64,512,32,250,1.0
249,0.0001,64,512,32,500,1.0
249,0.0001,64,512,64,250,0.9800000190734863
249,0.0001,64,512,64,500,1.0
249,0.0001,64,512,128,250,0.9599999785423279
249,0.0001,64,512,128,500,0.9800000190734863
249,0.0001,128,256,32,250,1.0
249,0.0001,128,256,32,500,1.0
249,0.0001,128,256,64,250,0.9800000190734863
249,0.0001,128,256,64,500,1.0
249,0.0001,128,256,128,250,0.9800000190734863
249,0.0001,128,256,128,500,1.0
249,0.0001,128,512,32,250,1.0
249,0.0001,128,512,32,500,1.0
249,0.0001,128,512,64,250,0.9399999976158142
249,0.0001,128,512,64,500,1.0
249,0.0001,128,512,128,250,0.9800000190734863
249,0.0001,128,512,128,500,1.0
249,1e-05,32,256,32,250,0.5400000214576721
249,1e-05,32,256,32,500,0.9599999785423279
249,1e-05,32,256,64,250,0.6000000238418579
249,1e-05,32,256,64,500,0.6600000262260437
249,1e-05,32,256,128,250,0.3400000035762787
249,1e-05,32,256,128,500,0.8999999761581421
249,1e-05,32,512,32,250,0.9599999785423279
249,1e-05,32,512,32,500,0.9800000190734863
249,1e-05,32,512,64,250,0.7400000095367432
249,1e-05,32,512,64,500,0.9599999785423279
249,1e-05,32,512,128,250,0.7799999713897705
249,1e-05,32,512,128,500,0.9200000166893005
249,1e-05,64,256,32,250,0.9800000190734863
249,1e-05,64,256,32,500,0.9599999785423279
249,1e-05,64,256,64,250,0.5199999809265137
249,1e-05,64,256,64,500,0.9200000166893005
249,1e-05,64,256,128,250,0.9200000166893005
249,1e-05,64,256,128,500,0.9399999976158142
249,1e-05,64,512,32,250,0.9800000190734863
249,1e-05,64,512,32,500,1.0
249,1e-05,64,512,64,250,0.5600000023841858
249,1e-05,64,512,64,500,0.9800000190734863
249,1e-05,64,512,128,250,0.9399999976158142
249,1e-05,64,512,128,500,0.8999999761581421
249,1e-05,128,256,32,250,1.0
249,1e-05,128,256,32,500,0.9800000190734863
249,1e-05,128,256,64,250,0.9399999976158142
249,1e-05,128,256,64,500,0.9599999785423279
249,1e-05,128,256,128,250,0.8999999761581421
249,1e-05,128,256,128,500,0.9399999976158142
249,1e-05,128,512,32,250,0.9599999785423279
249,1e-05,128,512,32,500,0.9800000190734863
249,1e-05,128,512,64,250,0.8199999928474426
249,1e-05,128,512,64,500,0.9800000190734863
249,1e-05,128,512,128,250,0.9200000166893005
249,1e-05,128,512,128,500,0.9399999976158142
